comment,"Heat output in kW per m2 solar field, based on free 2005 DNI data from HelioClim (HC3v2: http://www.soda-is.com/eng/helioclim/index.html), processed with the CSP plant model described by Gauche, P., von Backstrom, T.W. & Brent, A.C., 2011. CSP Modeling Methodology for Macro Decision Making - Emphasis on the Central Receiver Type. In Granada, Spain.","Heat output in kW per m2 solar field, based on free 2005 DNI data from HelioClim (HC3v2: http://www.soda-is.com/eng/helioclim/index.html), processed with the CSP plant model described by Gauche, P., von Backstrom, T.W. & Brent, A.C., 2011. CSP Modeling Methodology for Macro Decision Making - Emphasis on the Central Receiver Type. In Granada, Spain.","Heat output in kW per m2 solar field, based on free 2005 DNI data from HelioClim (HC3v2: http://www.soda-is.com/eng/helioclim/index.html), processed with the CSP plant model described by Gauche, P., von Backstrom, T.W. & Brent, A.C., 2011. CSP Modeling Methodology for Macro Decision Making - Emphasis on the Central Receiver Type. In Granada, Spain.","Time series in kWh based on modified data from the IIASA GAINS model database. Amann, M., et al., Cost-effective control of air quality and greenhouse gases in Europe: Modeling and policy applications. Environmental Modelling & Software, 2011. 26(12): p. 1489-1501.","Time series in kWh based on modified data from the IIASA GAINS model database. Amann, M., et al., Cost-effective control of air quality and greenhouse gases in Europe: Modeling and policy applications. Environmental Modelling & Software, 2011. 26(12): p. 1489-1501."
nodes,region1_1,region1_2,region1_3,region1,region2
techs,csp,csp,csp,demand_power,demand_power
parameters,source_use_max,source_use_max,source_use_max,sink_use_equals,sink_use_equals
timesteps,,,,,
2005-04-18 09:00,0.184066,0.488189,0.362061,31804.832,3032.786
2005-04-18 10:00,0.208669,0.404275,0.433854,31657.136,3073.77
2005-04-18 11:00,0.218815,0.4084100000000001,0.465095,31120.48,3114.754
2005-04-18 12:00,0.20842800000000003,0.275452,0.469724,30890.272,3155.738
2005-04-18 13:00,0.188672,0.214742,0.45532799999999995,30811.456,3073.77
2005-04-18 14:00,0.153815,0.01384,0.414079,31168.24,3032.786
2005-04-18 15:00,0.092845,0,0.328768,31487.648,2991.804
2005-04-18 16:00,0.006516,0,0.190251,31842.976,2950.82
2005-04-18 17:00,0,0,0.000247,32239.072,2909.836
2005-04-18 18:00,0,0,0,31816,3073.77
2005-04-18 19:00,0,0,0,30223.632,3114.754
2005-04-18 20:00,0,0,0,27950.672,2868.852
2005-04-18 21:00,0,0,0,25835.104,2663.934
2005-04-18 22:00,0,0,0,24586.528,2418.032
2005-04-18 23:00,0,0,0,23908.688,2213.114
2005-04-19 00:00,0,0,0,23642.368,2213.114
2005-04-19 01:00,0,0,0,23963.584,2131.148
2005-04-19 02:00,0,0,0,24871.296,2213.114
2005-04-19 03:00,0,0,0,26619.2,2295.082
2005-04-19 04:00,0,0,0,28948.032,2459.016
2005-04-19 05:00,0,0.008906,0,30760.096,2622.95
2005-04-19 06:00,0.026232,0.25903400000000004,0,31711.648,2868.852
2005-04-19 07:00,0.266456,0.392716,0.057099000000000004,32158.608,2909.836
2005-04-19 08:00,0.481884,0.48623299999999997,0.281287,32217.68,2991.804
2005-04-19 09:00,0.552024,0.489966,0.4368030000000001,31982.96,3032.786
2005-04-19 10:00,0.57205,0.405933,0.510985,31781.92,3073.77
2005-04-19 11:00,0.570828,0.410241,0.502311,31259.968,3114.754
2005-04-19 12:00,0.5632119999999999,0.276543,0.488146,31009.328,3155.738
2005-04-19 13:00,0.5428649999999999,0.21632300000000002,0.508111,30942.64,3073.77
2005-04-19 14:00,0.5086780000000001,0.014753,0.466857,31305.104,3032.786
2005-04-19 15:00,0.355641,0,0.32858200000000004,31707.712,2991.804
2005-04-19 16:00,0.06237,0,0.117478,32082.4,2950.82
2005-04-19 17:00,0,0,0,32546.784,2909.836
2005-04-19 18:00,0,0,0,32018.432,3073.77
2005-04-19 19:00,0,0,0,30430.208,3114.754
2005-04-19 20:00,0,0,0,28146.848,2868.852
2005-04-19 21:00,0,0,0,25926.896,2663.934
2005-04-19 22:00,0,0,0,24642.544,2418.032
2005-04-19 23:00,0,0,0,23910.048,2213.114
2005-04-20 00:00,0,0,0,23647.376,2213.114
2005-04-20 01:00,0,0,0,23925.472,2131.148
2005-04-20 02:00,0,0,0,24848.672,2213.114
2005-04-20 03:00,0,0,0,26540.288,2295.082
2005-04-20 04:00,0,0,0,28806.064,2459.016
2005-04-20 05:00,0,0.079636,0,30606.144,2622.95
2005-04-20 06:00,0.06167,0.259033,0,31548.416,2868.852
2005-04-20 07:00,0.293964,0.382019,0.07973,31961.12,2909.836
2005-04-20 08:00,0.4832,0.395597,0.23141399999999998,32088.56,2991.804
2005-04-20 09:00,0.5529209999999999,0.39831,0.431538,31803.616,3032.786
2005-04-20 10:00,0.575988,0.274032,0.491243,31600.592,3073.77
2005-04-20 11:00,0.5768409999999999,0.44250100000000003,0.523432,31175.568,3114.754
2005-04-20 12:00,0.574101,0.399501,0.538629,30915.856,3155.738
2005-04-20 13:00,0.5555650000000001,0.287017,0.5112490000000001,30857.952,3073.77
2005-04-20 14:00,0.516321,0.08989,0.434105,31228.56,3032.786
2005-04-20 15:00,0.368883,0,0.244454,31508.368,2991.804
2005-04-20 16:00,0.088654,0,0.06796,31744.208,2950.82
2005-04-20 17:00,0,0,0,32296.352,2909.836
2005-04-20 18:00,0,0,0,31880.352,3073.77
2005-04-20 19:00,0,0,0,30355.664,3114.754
2005-04-20 20:00,0,0,0,28081.824,2868.852
2005-04-20 21:00,0,0,0,25822.736,2663.934
2005-04-20 22:00,0,0,0,24390.304,2418.032
2005-04-20 23:00,0,0,0,23598.16,2213.114
2005-04-21 00:00,0,0,0,23280.496,2213.114
2005-04-21 01:00,0,0,0,23377.408,2131.148
2005-04-21 02:00,0,0,0,24027.552,2213.114
2005-04-21 03:00,0,0,0,25582.432,2295.082
2005-04-21 04:00,0,0,0,27792.544,2459.016
2005-04-21 05:00,0,0.099636,0,29590.16,2622.95
2005-04-21 06:00,0.01952,0.29765600000000003,0,30537.616,2868.852
2005-04-21 07:00,0.277508,0.42359,0.073128,30943.184,2909.836
2005-04-21 08:00,0.477677,0.49492299999999995,0.287925,31062.672,2991.804
2005-04-21 09:00,0.548764,0.49890500000000004,0.435432,30825.536,3032.786
2005-04-21 10:00,0.5754859999999999,0.282414,0.5129020000000001,30572.8,3073.77
2005-04-21 11:00,0.575116,0,0.5387080000000001,29980.48,3114.754
2005-04-21 12:00,0.573274,0,0.542089,29692.032,3155.738
2005-04-21 13:00,0.5533680000000001,0,0.517357,29617.424,3073.77
2005-04-21 14:00,0.516309,0,0.479287,29995.088,3032.786
2005-04-21 15:00,0.369924,0,0.391579,30080.656,2991.804
2005-04-21 16:00,0.07571,0,0.11039000000000002,30224.128,2950.82
2005-04-21 17:00,0,0,0,30932.064,2909.836
2005-04-21 18:00,0,0,0,30582.512,3073.77
2005-04-21 19:00,0,0,0,29328.736,3114.754
2005-04-21 20:00,0,0,0,27297.872,2868.852
2005-04-21 21:00,0,0,0,25172.592,2663.934
2005-04-21 22:00,0,0,0,23872.384,2418.032
2005-04-21 23:00,0,0,0,22958.704,2213.114
2005-04-22 00:00,0,0,0,22503.824,2213.114
2005-04-22 01:00,0,0,0,22420.288,2131.148
2005-04-22 02:00,0,0,0,22545.808,2213.114
2005-04-22 03:00,0,0,0,23058,2295.082
2005-04-22 04:00,0,0,0,24427.824,2459.016
2005-04-22 05:00,0,0.10284200000000003,0,26141.472,2622.95
2005-04-22 06:00,0.019905000000000003,0.192442,0,27548.176,2868.852
2005-04-22 07:00,0.28078400000000003,0,0.081328,28305.28,2909.836
2005-04-22 08:00,0.48044,0.18388,0.30379500000000004,28495.392,2991.804
2005-04-22 09:00,0.5499680000000001,0.329094,0.43829799999999997,28269.696,3032.786
2005-04-22 10:00,0.573259,0.304473,0.515578,27765.76,3073.77
2005-04-22 11:00,0.572971,0.388838,0.5445720000000001,27164.976,3114.754
2005-04-22 12:00,0.5724880000000001,0.144563,0.543226,26837.168,3155.738
2005-04-22 13:00,0.5505599999999999,0.014542,0.532636,26873.76,3073.77
2005-04-22 14:00,0.5157149999999999,0,0.498903,27490.016,3032.786
2005-04-22 15:00,0.370789,0,0.405124,28081.232,2991.804
2005-04-22 16:00,0.080233,0,0.21805,28609.936,2950.82
2005-04-22 17:00,0,0,0.013893,29171.92,2909.836
2005-04-22 18:00,0,0,0,28877.216,3073.77
2005-04-22 19:00,0,0,0,27926.896,3114.754
2005-04-22 20:00,0,0,0,26112.88,2868.852
2005-04-22 21:00,0,0,0,23680.176,2663.934
2005-04-22 22:00,0,0,0,22287.792,2418.032
2005-04-22 23:00,0,0,0,21281.6,2213.114
2005-04-23 00:00,0,0,0,20800.624,2213.114
2005-04-23 01:00,0,0,0,20586.096,2131.148
2005-04-23 02:00,0,0,0,20484.8,2213.114
2005-04-23 03:00,0,0,0,20431.216,2295.082
2005-04-23 04:00,0,0,0,21225.552,2459.016
2005-04-23 05:00,0,0.033514999999999996,0,22635.84,2622.95
2005-04-23 06:00,0.026504000000000003,0.17722099999999996,0,23959.456,2868.852
2005-04-23 07:00,0.288154,0.403148,0.007055,24736.368,2909.836
2005-04-23 08:00,0.4847940000000001,0.4751380000000001,0.134716,25083.296,2991.804
2005-04-23 09:00,0.5533480000000001,0.218574,0.30839999999999995,25019.232,3032.786
2005-04-23 10:00,0.576437,0,0.372702,24658.08,3073.77
2005-04-23 11:00,0.576229,0,0.5201659999999999,24168.304,3114.754
2005-04-23 12:00,0.5721689999999999,0,0.5007269999999999,23795.888,3155.738
2005-04-23 13:00,0.5527799999999999,0.27964999999999995,0.351223,23856.8,3073.77
2005-04-23 14:00,0.518196,0.056037000000000003,0.379766,24495.472,3032.786
2005-04-23 15:00,0.37996399999999997,0,0.226134,25348.048,2991.804
2005-04-23 16:00,0.084169,0,0.064915,26293.712,2950.82
2005-04-23 17:00,0,0,0,27374.848,2909.836
2005-04-23 18:00,0,0,0,27591.216,3073.77
2005-04-23 19:00,0,0,0,26797.76,3114.754
2005-04-23 20:00,0,0,0,24906.096,2868.852
2005-04-23 21:00,0,0,0,23155.616,2663.934
2005-04-23 22:00,0,0,0,22049.152,2418.032
2005-04-23 23:00,0,0,0,21460.304,2213.114
2005-04-24 00:00,0,0,0,21168.512,2213.114
2005-04-24 01:00,0,0,0,21347.616,2131.148
2005-04-24 02:00,0,0,0,22092.48,2213.114
2005-04-24 03:00,0,0,0,23853.888,2295.082
2005-04-24 04:00,0,0,0,26191.504,2459.016
2005-04-24 05:00,0,0.110463,0,28222.128,2622.95
2005-04-24 06:00,0,0.305983,0,29272.592,2868.852
2005-04-24 07:00,0.13283299999999998,0.426504,0.078018,29804.928,2909.836
2005-04-24 08:00,0.35306,0.502568,0.293574,29958.784,2991.804
2005-04-24 09:00,0.485018,0.521221,0.389701,29676.592,3032.786
2005-04-24 10:00,0.561867,0.5206519999999999,0.4221780000000001,29581.216,3073.77
2005-04-24 11:00,0.490662,0.46893999999999997,0.5089940000000001,29146.048,3114.754
2005-04-24 12:00,0.573773,0.365733,0.4949190000000001,28920.128,3155.738
2005-04-24 13:00,0.5269689999999999,0.119228,0.453528,28867.6,3073.77
2005-04-24 14:00,0.387251,0,0.449586,29289.232,3032.786
2005-04-24 15:00,0.220306,0,0.32104900000000003,29630,2991.804
2005-04-24 16:00,0.097841,0,0.158325,29999.84,2950.82
2005-04-24 17:00,0,0,0.014661000000000002,30502.624,2909.836
2005-04-24 18:00,0,0,0,30343.472,3073.77
2005-04-24 19:00,0,0,0,28941.92,3114.754
2005-04-24 20:00,0,0,0,26693.072,2868.852
2005-04-24 21:00,0,0,0,24532.368,2663.934
2005-04-24 22:00,0,0,0,23203.312,2418.032
2005-04-24 23:00,0,0,0,22510.768,2213.114
2005-04-25 00:00,0,0,0,22206.976,2213.114
2005-04-25 01:00,0,0,0,22432.576,2131.148
2005-04-25 02:00,0,0,0,23218.56,2213.114
2005-04-25 03:00,0,0,0,24890.56,2295.082
2005-04-25 04:00,0,0,0,27189.68,2459.016
2005-04-25 05:00,0,0.12409,0,28985.6,2622.95
2005-04-25 06:00,0.031202999999999998,0.316385,0,29928.88,2868.852
2005-04-25 07:00,0.292788,0.435366,0.097473,30425.552,2909.836
2005-04-25 08:00,0.483133,0.49982600000000005,0.31364099999999995,30645.76,2991.804
2005-04-25 09:00,0.554897,0.517568,0.455257,30451.856,3032.786
2005-04-25 10:00,0.567945,0.5201669999999999,0.523528,30219.424,3073.77
2005-04-25 11:00,0.5764580000000001,0.489097,0.5477390000000001,29719.696,3114.754
2005-04-25 12:00,0.57426,0.334755,0.5489680000000001,29419.216,3155.738
2005-04-25 13:00,0.552056,0.157068,0.54067,29422.176,3073.77
2005-04-25 14:00,0.5160100000000001,0,0.505774,29856.416,3032.786
2005-04-25 15:00,0.3773869999999999,0,0.416252,30254.896,2991.804
2005-04-25 16:00,0.098748,0,0.241315,30568.928,2950.82
2005-04-25 17:00,0,0,0.023984,30981.088,2909.836
2005-04-25 18:00,0,0,0,30707.104,3073.77
2005-04-25 19:00,0,0,0,29277.296,3114.754
2005-04-25 20:00,0,0,0,26953.808,2868.852
2005-04-25 21:00,0,0,0,24788.64,2663.934
2005-04-25 22:00,0,0,0,23533.792,2418.032
2005-04-25 23:00,0,0,0,22820.816,2213.114
2005-04-26 00:00,0,0,0,22510.224,2213.114
2005-04-26 01:00,0,0,0,22754.656,2131.148
2005-04-26 02:00,0,0,0,23735.904,2213.114
2005-04-26 03:00,0,0,0,25680.864,2295.082
2005-04-26 04:00,0,0,0,28149.376,2459.016
2005-04-26 05:00,0,0.12695299999999998,0,30118.56,2622.95
2005-04-26 06:00,0.033576,0.329873,0,31203.616,2868.852
2005-04-26 07:00,0.291335,0.454184,0.10657700000000002,31709.504,2909.836
2005-04-26 08:00,0.488862,0.431806,0.317502,31883.84,2991.804
2005-04-26 09:00,0.559836,0.467346,0.462007,31621.36,3032.786
2005-04-26 10:00,0.586496,0.5287040000000001,0.5269229999999999,31416.976,3073.77
2005-04-26 11:00,0.5860230000000001,0.5156519999999999,0.548081,30906.88,3114.754
2005-04-26 12:00,0.585573,0.35939,0.550211,30645.456,3155.738
2005-04-26 13:00,0.5599149999999999,0.311842,0.5432939999999999,30602.512,3073.77
2005-04-26 14:00,0.538431,0.091045,0.505031,31031.952,3032.786
2005-04-26 15:00,0.350466,0,0.421965,31298.512,2991.804
2005-04-26 16:00,0.082572,0,0.23694,31530.416,2950.82
2005-04-26 17:00,0,0,0.027095,31801.776,2909.836
2005-04-26 18:00,0,0,0,31400.72,3073.77
2005-04-26 19:00,0,0,0,29881.856,3114.754
2005-04-26 20:00,0,0,0,27562.192,2868.852
2005-04-26 21:00,0,0,0,25239.28,2663.934
2005-04-26 22:00,0,0,0,23944.4,2418.032
2005-04-26 23:00,0,0,0,23137.312,2213.114
2005-04-27 00:00,0,0,0,22836.24,2213.114
2005-04-27 01:00,0,0,0,23117.072,2131.148
2005-04-27 02:00,0,0,0,23934.368,2213.114
2005-04-27 03:00,0,0,0,25799.136,2295.082
2005-04-27 04:00,0,0,0,28259.504,2459.016
2005-04-27 05:00,0,0.123415,0,30124.384,2622.95
2005-04-27 06:00,0.039833999999999994,0.324372,0,31136.88,2868.852
2005-04-27 07:00,0.307155,0.45770200000000005,0.106517,31630.192,2909.836
2005-04-27 08:00,0.501115,0.508004,0.321235,31824.288,2991.804
2005-04-27 09:00,0.556948,0.51866,0.463174,31484.448,3032.786
2005-04-27 10:00,0.576254,0.517288,0.524616,31314.48,3073.77
2005-04-27 11:00,0.581735,0.485842,0.545925,30830.144,3114.754
2005-04-27 12:00,0.544408,0.419551,0.548359,30593.872,3155.738
2005-04-27 13:00,0.5450309999999999,0.28839099999999995,0.538989,30591.344,3073.77
2005-04-27 14:00,0.49628,0.030307,0.504949,31022.336,3032.786
2005-04-27 15:00,0.249844,0,0.419762,31306.416,2991.804
2005-04-27 16:00,0.034983000000000014,0,0.246666,31543.808,2950.82
2005-04-27 17:00,0,0,0.029932,31726.112,2909.836
2005-04-27 18:00,0,0,0,31224.288,3073.77
2005-04-27 19:00,0,0,0,29864.72,3114.754
2005-04-27 20:00,0,0,0,27608.448,2868.852
2005-04-27 21:00,0,0,0,25379.648,2663.934
2005-04-27 22:00,0,0,0,23944.304,2418.032
2005-04-27 23:00,0,0,0,23145.568,2213.114
2005-04-28 00:00,0,0,0,22846.624,2213.114
2005-04-28 01:00,0,0,0,23100.624,2131.148
2005-04-28 02:00,0,0,0,23946.976,2213.114
2005-04-28 03:00,0,0,0,25721.344,2295.082
2005-04-28 04:00,0,0,0,28152.576,2459.016
2005-04-28 05:00,0,0.13175599999999998,0,30024.16,2622.95
2005-04-28 06:00,0.041278,0.32762800000000003,0,31006.176,2868.852
2005-04-28 07:00,0.30024700000000004,0.441148,0.11321400000000001,31478.096,2909.836
2005-04-28 08:00,0.4901180000000001,0.5086390000000001,0.32616100000000003,31580.304,2991.804
2005-04-28 09:00,0.549755,0.5089440000000001,0.463449,31235.888,3032.786
2005-04-28 10:00,0.571545,0.506216,0.528584,30913.472,3073.77
2005-04-28 11:00,0.573188,0.477535,0.550717,30397.44,3114.754
2005-04-28 12:00,0.570847,0.37593000000000004,0.5534100000000001,30075.312,3155.738
2005-04-28 13:00,0.5521990000000001,0.127528,0.5421950000000001,30028.768,3073.77
2005-04-28 14:00,0.51536,0.00861,0.51041,30461.408,3032.786
2005-04-28 15:00,0.3708280000000001,0,0.4218730000000001,30735.696,2991.804
2005-04-28 16:00,0.074455,0,0.25087,30932.992,2950.82
2005-04-28 17:00,0,0,0.035035000000000004,31028.8,2909.836
2005-04-28 18:00,0,0,0,30564.304,3073.77
2005-04-28 19:00,0,0,0,29403.2,3114.754
2005-04-28 20:00,0,0,0,27383.44,2868.852
2005-04-28 21:00,0,0,0,25281.264,2663.934
2005-04-28 22:00,0,0,0,23969.12,2418.032
2005-04-28 23:00,0,0,0,23031.984,2213.114
2005-04-29 00:00,0,0,0,22585.168,2213.114
2005-04-29 01:00,0,0,0,22488.592,2131.148
2005-04-29 02:00,0,0,0,22562.464,2213.114
2005-04-29 03:00,0,0,0,23068.832,2295.082
2005-04-29 04:00,0,0,0,24456.256,2459.016
2005-04-29 05:00,0,0,0,26230.96,2622.95
2005-04-29 06:00,0.036446,0.132547,0,27757.264,2868.852
2005-04-29 07:00,0.289313,0.423814,0.105679,28556.736,2909.836
2005-04-29 08:00,0.49344899999999997,0.40891700000000003,0.32227,28766.464,2991.804
2005-04-29 09:00,0.5533129999999999,0.465504,0.4569880000000001,28472.528,3032.786
2005-04-29 10:00,0.5776209999999999,0.373274,0.520992,27928.544,3073.77
2005-04-29 11:00,0.584669,0.14184200000000002,0.542011,27343.44,3114.754
2005-04-29 12:00,0.572327,0.011444,0.5426599999999999,27012,3155.738
2005-04-29 13:00,0.5139199999999999,0,0.5334949999999999,27098,3073.77
2005-04-29 14:00,0.501783,0,0.4971280000000001,27739.984,3032.786
2005-04-29 15:00,0.355694,0,0.360799,28287.856,2991.804
2005-04-29 16:00,0.069125,0,0.210307,28715.552,2950.82
2005-04-29 17:00,0,0,0.002742,29000.928,2909.836
2005-04-29 18:00,0,0,0,28903.952,3073.77
2005-04-29 19:00,0,0,0,28124.768,3114.754
2005-04-29 20:00,0,0,0,26272.416,2868.852
2005-04-29 21:00,0,0,0,23916.16,2663.934
2005-04-29 22:00,0,0,0,22617.792,2418.032
2005-04-29 23:00,0,0,0,21654.544,2213.114
2005-04-30 00:00,0,0,0,21130.8,2213.114
2005-04-30 01:00,0,0,0,20940.304,2131.148
2005-04-30 02:00,0,0,0,20839.632,2213.114
2005-04-30 03:00,0,0,0,20890.8,2295.082
2005-04-30 04:00,0,0,0,21734,2459.016
2005-04-30 05:00,0,0.08313,0,23319.568,2622.95
2005-04-30 06:00,0.04241,0.337172,0,24906.72,2868.852
2005-04-30 07:00,0.307316,0.262481,0.108722,25833.888,2909.836
2005-04-30 08:00,0.492611,0.094691,0.305728,26284.016,2991.804
2005-04-30 09:00,0.556021,0,0.425401,26074.48,3032.786
2005-04-30 10:00,0.542376,0,0.472239,25659.648,3073.77
2005-04-30 11:00,0.588199,0.119415,0.49903400000000003,25183.088,3114.754
2005-04-30 12:00,0.5816910000000001,0.000988,0.523054,24847.6,3155.738
2005-04-30 13:00,0.551683,0.009002,0.503159,24897.456,3073.77
2005-04-30 14:00,0.5216689999999999,0.024238000000000003,0.490537,25529.92,3032.786
2005-04-30 15:00,0.398257,0,0.42259,26153.696,2991.804
2005-04-30 16:00,0.033605,0,0.194106,26805.568,2950.82
2005-04-30 17:00,0,0,0.005189,27373.152,2909.836
2005-04-30 18:00,0,0,0,27538.848,3073.77
2005-04-30 19:00,0,0,0,26940.304,3114.754
2005-04-30 20:00,0,0,0,25149.008,2868.852
2005-04-30 21:00,0,0,0,23338.096,2663.934
2005-04-30 22:00,0,0,0,22098.016,2418.032
2005-04-30 23:00,0,0,0,21300.576,2385.246
2005-05-01 00:00,0,0,0,20795.664,2360.656
2005-05-01 01:00,0,0,0,20538.288,2303.278
2005-05-01 02:00,0,0,0,20473.584,2344.262
2005-05-01 03:00,0,0,0,20664.192,2434.426
2005-05-01 04:00,0,0,0,21632.416,2590.164
2005-05-01 05:00,0,0,0,23219.184,2754.098
2005-05-01 06:00,0.036917,0.029699000000000007,0,24723.504,3000
2005-05-01 07:00,0.311822,0.11256,0.118779,25603.392,3098.36
2005-05-01 08:00,0.485676,0.20841500000000002,0.323238,25952.704,3229.508
2005-05-01 09:00,0.5508540000000001,0.37969899999999995,0.438701,25817.44,3327.868
2005-05-01 10:00,0.5428930000000001,0.370936,0.518241,25405.808,3393.442
2005-05-01 11:00,0.42375100000000004,0.311279,0.5305310000000001,24961.136,3459.016
2005-05-01 12:00,0.243218,0.234857,0.5018600000000001,24676.176,3508.196
2005-05-01 13:00,0.337793,0,0.321896,24821.008,3459.016
2005-05-01 14:00,0.15393199999999999,0,0.311496,25559.232,3418.032
2005-05-01 15:00,0.224599,0,0.26930200000000004,26445.776,3368.852
2005-05-01 16:00,0.017929,0,0.021113999999999997,27264.336,3327.868
2005-05-01 17:00,0,0,0,27894.912,3237.704
2005-05-01 18:00,0,0,0,27997.072,3377.05
2005-05-01 19:00,0,0,0,27221.568,3377.05
2005-05-01 20:00,0,0,0,25173.328,3114.754
2005-05-01 21:00,0,0,0,23152.944,2868.852
2005-05-01 22:00,0,0,0,21854.512,2606.558
2005-05-01 23:00,0,0,0,21197.68,2385.246
2005-05-02 00:00,0,0,0,20978.64,2360.656
2005-05-02 01:00,0,0,0,21420.8,2303.278
2005-05-02 02:00,0,0,0,22580.656,2344.262
2005-05-02 03:00,0,0,0,24669.28,2434.426
2005-05-02 04:00,0,0,0,27025.872,2590.164
2005-05-02 05:00,0,0.12459,0,29036.704,2754.098
2005-05-02 06:00,0.046622000000000004,0.26041200000000003,0,30142.496,3000
2005-05-02 07:00,0.32101399999999997,0.24578699999999998,0.102178,30710.88,3098.36
2005-05-02 08:00,0.493414,0.132173,0.31501399999999996,30905.52,3229.508
2005-05-02 09:00,0.548838,0.2807290000000001,0.456772,30687.84,3327.868
2005-05-02 10:00,0.557195,0.12393,0.514753,30579.408,3393.442
2005-05-02 11:00,0.561775,0.3373769999999999,0.5324059999999999,30081.04,3459.016
2005-05-02 12:00,0.5553969999999999,0.081579,0.5318579999999999,29891.504,3508.196
2005-05-02 13:00,0.544307,0.021943999999999998,0.523025,29916.208,3459.016
2005-05-02 14:00,0.4406930000000001,0,0.469181,30302.176,3418.032
2005-05-02 15:00,0.330778,0,0.39682,30649.536,3368.852
2005-05-02 16:00,0.033769,0,0.22037600000000002,30826.736,3327.868
2005-05-02 17:00,0,0,0.033796999999999994,30981.04,3237.704
2005-05-02 18:00,0,0,0,30748.944,3377.05
2005-05-02 19:00,0,0,0,29407.76,3377.05
2005-05-02 20:00,0,0,0,27013.072,3114.754
2005-05-02 21:00,0,0,0,24790.768,2868.852
2005-05-02 22:00,0,0,0,23499.872,2606.558
2005-05-02 23:00,0,0,0,22703.6,2385.246
2005-05-03 00:00,0,0,0,22459.76,2360.656
2005-05-03 01:00,0,0,0,22678.448,2303.278
2005-05-03 02:00,0,0,0,23452.944,2344.262
2005-05-03 03:00,0,0,0,25165.024,2434.426
2005-05-03 04:00,0,0,0,27359.552,2590.164
2005-05-03 05:00,0,0.153605,0,29184.64,2754.098
2005-05-03 06:00,0.042772000000000004,0.340094,0,30150.304,3000
2005-05-03 07:00,0.320319,0.454657,0.066004,30623.52,3098.36
2005-05-03 08:00,0.49220600000000003,0.44840100000000005,0.23336300000000001,30770.784,3229.508
2005-05-03 09:00,0.552537,0.252581,0.384844,30672.592,3327.868
2005-05-03 10:00,0.568768,0.34956400000000004,0.443504,30422.496,3393.442
2005-05-03 11:00,0.578856,0.143776,0.4345069999999999,29885.104,3459.016
2005-05-03 12:00,0.572415,0.11469000000000001,0.464224,29684.848,3508.196
2005-05-03 13:00,0.5310940000000001,0,0.3739480000000001,29656.208,3459.016
