nodes,region1,region2,region1,region2,region1,region2,region1,region2
techs,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power,demand_power
parameters,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals,sink_use_equals
investsteps,2020,2020,2030,2030,2040,2040,2050,2050
timesteps,,,,,,,,
2005-12-07 05:00,32826,2270,39392,2724,42674,2951,44316,3065
2005-12-07 06:00,34310,2336,41172,2803,44603,3036,46319,3153
2005-12-07 07:00,34777,2409,41733,2891,45211,3132,46950,3253
2005-12-07 08:00,34942,2557,41931,3068,45425,3324,47172,3452
2005-12-07 09:00,35127,2565,42152,3078,45665,3335,47421,3463
2005-12-07 10:00,34868,41841,45328,47071
2005-12-07 11:00,34856,2524,41828,3029,45314,3281,47056,3408
2005-12-07 12:00,34984,2500,3000,3250,3375.0
2005-12-07 13:00,35684,2475,42820,2970,46389,3218,48173,3341
2005-12-07 14:00,36785,2434,44142,2921,47820,3164,49659,3286
2005-12-07 15:00,37737,2565,45285,3078,49059,3335,50946,3463
2005-12-07 16:00,38577,2934,46293,3521,50150,3814,52079,3961
2005-12-07 17:00,38138,2909,45766,3491,49580,3782,51486,3928
2005-12-07 18:00,36380,2836,43656,3403,47294,3686,49113,3828
2005-12-07 19:00,34473,2770,41368,3324,44815,3601,46539,3740
2005-12-07 20:00,32465,2663,38958,3196,42205,3463,43828,3596
2005-12-07 21:00,29984,2500,3000,3250,3375.0
2005-12-07 22:00,28009,33611,2744,36411,2972,37812,3087
2005-12-07 23:00,26747,2295,32097,2754,34771,2983,36109,3098
2005-12-08 00:00,26035,2254,31242,2704,33846,2930,35148,3043
2005-12-08 01:00,25773,2139,30928,2567,33505,2781,34794,2888
2005-12-08 02:00,26034,2122,31241,2547,33845,2759,35147,2865
2005-12-08 03:00,26780,2172,32136,2606,34814,2823,36153,2932
2005-12-08 04:00,29134,2237,34961,2685,37874,2909,39331,3020
2005-12-08 05:00,31668,2270,38002,2724,41168,2951,42752,3065
2005-12-08 06:00,33047,2336,39657,2803,42961,3036,44614,3153
2005-12-08 07:00,33572,2409,40286,2891,43643,3132,45322,3253
2005-12-08 08:00,33776,2557,40531,3068,43908,3324,45597,3452
2005-12-08 09:00,34087,2565,40905,3078,44314,3335,46018,3463
2005-12-08 10:00,33801,2524,40561,3029,43942,3281,45632,3408
2005-12-08 11:00,33500,2524,40200,3029,43550,3281,45225,3408
2005-12-08 12:00,33436,2500,3000,3250,3375.0
2005-12-08 13:00,34001,2475,40802,2970,44202,3218,45902,3341
2005-12-08 14:00,34985,2434,41982,2921,45481,3164,47230,3286
2005-12-08 15:00,36061,2565,43273,3078,46879,3335,48682,3463
2005-12-08 16:00,37035,2934,44442,3521,48145,3814,49997,3961
2005-12-08 17:00,36757,2909,44108,3491,47784,3782,49622,3928
2005-12-08 18:00,35215,2836,42258,3403,45780,3686,47540,3828
2005-12-08 19:00,33603,2770,40324,3324,43684,3601,45365,3740
2005-12-08 20:00,31969,2663,38363,3196,41560,3463,43158,3596
2005-12-08 21:00,29804,2500,3000,3250,3375.0
2005-12-08 22:00,27853,2286,33423,2744,36208,2972,37601,3087
2005-12-08 23:00,26527,2295,31832,2754,34485,2983,35811,3098
2005-12-09 00:00,25640,2254,30768,2704,33332,2930,34614,3043
2005-12-09 01:00,25233,2139,30279,2567,32803,2781,34064,2888
2005-12-09 02:00,25117,2122,30140,2547,32652,2759,33908,2865
2005-12-09 03:00,25225,2172,30270,2606,32793,2823,34054,2932
2005-12-09 04:00,26492,2237,31791,2685,34440,2909,35765,3020
2005-12-09 05:00,28295,2270,33954,2724,36783,2951,38198,3065
2005-12-09 06:00,29925,2336,35910,2803,38902,3036,40398,3153
2005-12-09 07:00,31125,2409,37350,2891,40463,3132,42019,3253
2005-12-09 08:00,31691,38029,3068,41198,3324,42783,3452
2005-12-09 09:00,31975,2565,38370,3078,41567,3335,43166,3463
2005-12-09 10:00,31701,2524,38041,3029,41211,3281,42796,3408
2005-12-09 11:00,31287,2524,37545,3029,40673,3281,42238,3408
2005-12-09 12:00,31146,2500,3000,3250,3375.0
2005-12-09 13:00,31790,2475,38148,2970,41327,3218,42917,3341
2005-12-09 14:00,32990,2434,39588,2921,42887,3164,44536,3286
2005-12-09 15:00,34328,2565,41193,3078,44626,3335,46342,3463
2005-12-09 16:00,35346,2934,42415,3521,45950,3814,47717,3961
2005-12-09 17:00,35174,2909,42209,3491,45727,3782,47486,3928
2005-12-09 18:00,33745,2836,40494,3403,43868,3686,45556,3828
2005-12-09 19:00,32295,2770,38754,3324,41983,3601,43598,3740
2005-12-09 20:00,30936,2663,37124,3196,40217,3463,41764,3596
2005-12-09 21:00,28402,2500,3000,3250,3375.0
2005-12-09 22:00,26768,2286,32122,2744,34798,2972,36137,3087
2005-12-09 23:00,25425,2295,30510,2754,33053,2983,34324,3098
2005-12-10 00:00,24614,2254,29537,2704,31999,2930,33229,3043
2005-12-10 01:00,24102,2139,28923,2567,31333,2781,32538,2888
2005-12-10 02:00,23870,2122,28644,2547,31031,2759,32225,2865
2005-12-10 03:00,23623,2172,28348,2606,30710,2823,31892,2932
2005-12-10 04:00,24261,2237,29113,2685,31539,2909,32753,3020
2005-12-10 05:00,25450,2270,30540,2724,33085,2951,34358,3065
2005-12-10 06:00,26771,2336,32126,2803,34803,3036,36142,3153
2005-12-10 07:00,28117,2409,33741,2891,36553,3132,37959,3253
2005-12-10 08:00,29036,2557,34843,3068,37746,3324,39198,3452
2005-12-10 09:00,29618,2565,35542,3078,38504,3335,39985,3463
2005-12-10 10:00,29567,2524,35481,3029,38438,3281,39916,3408
2005-12-10 11:00,29202,2524,35042,3029,37963,3281,39423,3408
2005-12-10 12:00,29150,2500,3000,3250,3375.0
2005-12-10 13:00,29704,2475,35645,2970,38615,3218,40101,3341
2005-12-10 14:00,30972,2434,37167,2921,40264,3164,41813,3286
2005-12-10 15:00,32474,2565,38969,3078,42216,3335,43840,3463
2005-12-10 16:00,33752,40503,3521,43878,3814,45566,3961
2005-12-10 17:00,34058,40869,44275,45978
2005-12-10 18:00,32999,2836,39599,3403,42899,3686,44549,3828
2005-12-10 19:00,31730,2770,38076,3324,41249,3601,42836,3740
2005-12-10 20:00,30299,2663,36359,3196,39389,3463,40904,3596
2005-12-10 21:00,28388,2500,3000,3250,3375.0
2005-12-10 22:00,26697,2286,32036,2744,34706,2972,36041,3087
2005-12-10 23:00,25706,2295,30848,2754,33418,2983,34704,3098
2005-12-11 00:00,25152,2254,30182,2704,32697,2930,33955,3043
2005-12-11 01:00,24986,2139,29984,2567,32483,2781,33732,2888
2005-12-11 02:00,25429,2122,30515,2547,33058,2759,34329,2865
2005-12-11 03:00,26730,2172,32076,2606,34749,2823,36085,2932
2005-12-11 04:00,29848,2237,35818,2685,38803,2909,40295,3020
2005-12-11 05:00,33096,2270,39716,2724,43025,2951,44680,3065
2005-12-11 06:00,34962,2336,41955,2803,45451,3036,47199,3153
2005-12-11 07:00,35509,2409,42611,2891,46162,3132,47938,3253
2005-12-11 08:00,35708,2557,42850,3068,46421,3324,48206,3452
2005-12-11 09:00,35928,2565,43114,3078,46707,3335,48503,3463
2005-12-11 10:00,35750,2524,42900,3029,46476,3281,48263,3408
2005-12-11 11:00,35693,2524,42832,3029,46401,3281,48186,3408
2005-12-11 12:00,35628,42754,3000,3250,3375.0
2005-12-11 13:00,36229,2475,43474,2970,47097,3218,48909,3341
2005-12-11 14:00,37304,44764,2921,48495,3164,50360
2005-12-11 15:00,38261,2565,45913,3078,49739,3335,51652,3463
2005-12-11 16:00,39123,2934,46948,3521,50860,3814,52817,3961
2005-12-11 17:00,38746,2909,46495,3491,50370,3782,52307,3928
2005-12-11 18:00,36964,2836,44357,3403,48053,3686,49901,3828
2005-12-11 19:00,35128,2770,42154,3324,45667,3601,47423,3740
2005-12-11 20:00,33116,2663,39739,3196,43050,3463,44706,3596
2005-12-11 21:00,30616,2500,3000,3250,3375.0
2005-12-11 22:00,28610,34332,2744,37194,2972,38624,3087
2005-12-11 23:00,27390,2295,32868,2754,35607,2983,36976,3098
2005-12-12 00:00,26730,2254,32076,2704,34750,2930,36086,3043
2005-12-12 01:00,26507,2139,31808,2567,34459,2781,35784,2888
2005-12-12 02:00,26823,2122,32188,2547,34870,2759,36211,2865
2005-12-12 03:00,27799,2172,33358,2606,36138,2823,37528,2932
2005-12-12 04:00,30728,2237,36874,2685,39946,2909,41483,3020
2005-12-12 05:00,33891,2270,40669,2724,44058,2951,45753,3065
2005-12-12 06:00,35581,2336,42698,2803,46256,3036,48035,3153
2005-12-12 07:00,36050,2409,43260,2891,46865,3132,48667,3253
2005-12-12 08:00,36153,2557,43384,3068,46999,3324,48807,3452
2005-12-12 09:00,36249,2565,43499,3078,47124,3335,48936,3463
2005-12-12 10:00,35912,2524,43094,3029,46685,3281,48481,3408
2005-12-12 11:00,35771,2524,42925,3029,46502,3281,48291,3408
2005-12-12 12:00,35742,2500,3000,3250,3375.0
2005-12-12 13:00,36323,2475,43588,2970,47220,3218,49037,3341
2005-12-12 14:00,37371,2434,44846,2921,48583,3164,50451,3286
2005-12-12 15:00,38519,2565,46222,3078,50074,3335,52000,3463
2005-12-12 16:00,39283,2934,47140,3521,51068,3814,53032,3961
2005-12-12 17:00,39019,2909,46822,3491,50724,3782,52675,3928
2005-12-12 18:00,37317,2836,44781,3403,48513,3686,50379,3828
2005-12-12 19:00,35427,2770,42512,3324,46055,3601,47826,3740
2005-12-12 20:00,33395,2663,40075,3196,43414,3463,45084,3596
2005-12-12 21:00,30889,2500,3000,3250,3375.0
2005-12-12 22:00,28958,2286,34749,2744,37645,2972,39093,3087
2005-12-12 23:00,27646,2295,33175,2754,35940,2983,37322,3098
2005-12-13 00:00,26941,2254,32330,2704,35024,2930,36371,3043
2005-12-13 01:00,26670,2139,32004,2567,34671,2781,36005,2888
2005-12-13 02:00,26915,2122,32298,2547,34990,2759,36336,2865
2005-12-13 03:00,27836,2172,33403,2606,36187,2823,37578,2932
2005-12-13 04:00,30663,2237,36795,2685,39861,2909,41395,3020
2005-12-13 05:00,33817,40581,2724,43962,2951,45653,3065
2005-12-13 06:00,35589,2336,42707,2803,46265,3036,48045,3153
2005-12-13 07:00,36028,2409,43234,2891,46837,3132,48638,3253
2005-12-13 08:00,36106,2557,43328,3068,46938,3324,48744,3452
2005-12-13 09:00,36229,2565,43474,3078,47097,3335,48909,3463
2005-12-13 10:00,35893,2524,43072,3029,46662,3281,48456,3408
2005-12-13 11:00,35772,2524,42927,3029,46504,3281,48293,3408
2005-12-13 12:00,35710,2500,3000,3250,3375.0
2005-12-13 13:00,36322,2475,43586,2970,47218,3218,49034,3341
2005-12-13 14:00,37387,2434,44865,2921,48604,3164,50473,3286
2005-12-13 15:00,38496,2565,46196,3078,50045,3335,51970,3463
2005-12-13 16:00,39409,2934,47291,3521,51232,3814,53203,3961
2005-12-13 17:00,39072,2909,46887,3491,50794,3782,52748,3928
2005-12-13 18:00,37393,2836,44872,3403,48612,3686,50481,3828
2005-12-13 19:00,35542,2770,42650,3324,46205,3601,47982,3740
2005-12-13 20:00,33494,2663,40192,3196,43542,3463,45217,3596
2005-12-13 21:00,30932,2500,3000,3250,3375.0
2005-12-13 22:00,28970,2286,34764,2744,37661,2972,39110,3087
2005-12-13 23:00,27706,2295,33247,2754,36017,2983,37403,3098
2005-12-14 00:00,27011,2254,32414,2704,35115,2930,36465,3043
2005-12-14 01:00,26768,2139,32122,2567,34799,2781,36137,2888
2005-12-14 02:00,27081,2122,32498,2547,35206,2759,36560,2865
2005-12-14 03:00,28077,2172,33692,2606,36500,2823,37904,2932
2005-12-14 04:00,30924,2237,37109,2685,40202,2909,41748,3020
2005-12-14 05:00,34027,2270,40833,2724,44236,2951,45937,3065
2005-12-14 06:00,35663,2336,42796,2803,46362,3036,48145,3153
2005-12-14 07:00,36030,2409,43236,2891,46839,3132,48640,3253
2005-12-14 08:00,36116,2557,43339,3068,46951,3324,48757,3452
2005-12-14 09:00,36223,2565,43468,3078,47090,3335,48901,3463
2005-12-14 10:00,35860,2524,43032,3029,46618,3281,48412,3408
2005-12-14 11:00,35731,2524,42877,3029,46450,3281,48236,3408
2005-12-14 12:00,35708,2500,3000,3250,3375.0
2005-12-14 13:00,36331,2475,43597,2970,47230,3218,49046,3341
2005-12-14 14:00,37393,2434,44871,2921,48611,3164,50480,3286
2005-12-14 15:00,38598,2565,46318,3078,50177,3335,52107,3463
2005-12-14 16:00,39574,2934,47488,3521,51446,3814,53424,3961
2005-12-14 17:00,39236,2909,47083,3491,51006,3782,52968,3928
2005-12-14 18:00,37542,2836,45051,3403,48805,3686,50682,3828
2005-12-14 19:00,35591,2770,42709,3324,46268,3601,48048,3740
2005-12-14 20:00,33585,2663,40302,3196,43661,3463,45340,3596
2005-12-14 21:00,31084,2500,3000,3250,3375.0
2005-12-14 22:00,29051,2286,34861,2744,37766,2972,39219,3087
2005-12-14 23:00,27758,2295,33310,2754,36086,2983,37474,3098
2005-12-15 00:00,27068,2254,32482,2704,35189,2930,36542,3043
2005-12-15 01:00,26822,2139,32186,2567,34868,2781,36209,2888
2005-12-15 02:00,27117,2122,32540,2547,35252,2759,36608,2865
2005-12-15 03:00,28085,2172,33702,2606,36511,2823,37915,2932
2005-12-15 04:00,30854,2237,37025,2685,40111,2909,41654,3020
2005-12-15 05:00,33843,2270,40612,2724,43996,2951,45688,3065
2005-12-15 06:00,35399,2336,42479,2803,46019,3036,47789,3153
2005-12-15 07:00,35742,2409,42890,2891,46464,3132,48251,3253
2005-12-15 08:00,35784,2557,42940,3068,46519,3324,48308,3452
2005-12-15 09:00,35797,2565,42957,3078,46537,3335,48327,3463
2005-12-15 10:00,35382,2524,42459,3029,45997,3281,47766,3408
2005-12-15 11:00,35147,2524,42176,3029,45691,3281,47448,3408
2005-12-15 12:00,34938,2500,3000,3250,3375.0
2005-12-15 13:00,35528,2475,42633,2970,46186,3218,47963,3341
2005-12-15 14:00,36703,2434,44044,2921,47714,3164,49549,3286
2005-12-15 15:00,37879,2565,45455,3078,49243,3335,51137,3463
2005-12-15 16:00,38790,2934,46548,3521,50427,3814,52366,3961
2005-12-15 17:00,38366,2909,46039,3491,49876,3782,51794,3928
2005-12-15 18:00,36666,2836,43999,3403,47666,3686,49499,3828
2005-12-15 19:00,34851,2770,41821,3324,45306,3601,47048,3740
2005-12-15 20:00,33190,2663,39828,3196,43147,3463,44806,3596
2005-12-15 21:00,30895,2500,3000,3250,3375.0
2005-12-15 22:00,29155,2286,34986,2744,37901,2972,39359,3087
2005-12-15 23:00,27829,2295,33395,2754,36178,2983,37569,3098
2005-12-16 00:00,26932,32318,2704,35012,2930,36358,3043
2005-12-16 01:00,26454,2139,31745,2567,34390,2781,35713,2888
2005-12-16 02:00,26238,2122,31486,2547,34110,2759,35422,2865
2005-12-16 03:00,26260,2172,31512,2606,34138,2823,35451,2932
2005-12-16 04:00,27544,2237,33053,2685,35807,2909,37184,3020
2005-12-16 05:00,29383,2270,35260,2724,38198,2951,39667,3065
2005-12-16 06:00,31026,2336,37231,2803,40334,3036,41885,3153
2005-12-16 07:00,32145,2409,38574,2891,41789,3132,43396,3253
2005-12-16 08:00,32687,39224,3068,42493,3324,44127,3452
2005-12-16 09:00,32906,2565,39488,3078,42779,3335,44424,3463
2005-12-16 10:00,32612,2524,39135,3029,42396,3281,44027,3408
2005-12-16 11:00,32179,2524,38615,3029,41833,3281,43442,3408
2005-12-16 12:00,32044,2500,3000,3250,3375.0
2005-12-16 13:00,32697,2475,39236,2970,42506,3218,44141,3341
2005-12-16 14:00,33912,2434,40695,2921,44086,3164,45782,3286
2005-12-16 15:00,35197,2565,42236,3078,45756,3335,47516,3463
2005-12-16 16:00,36269,2934,43523,3521,47150,3814,48963,3961
2005-12-16 17:00,36097,2909,43316,3491,46926,3782,48730,3928
2005-12-16 18:00,34598,2836,41518,3403,44978,3686,46708,3828
2005-12-16 19:00,33101,2770,39722,3324,43032,3601,44687,3740
2005-12-16 20:00,31658,2663,37989,3196,41155,3463,42738,3596
2005-12-16 21:00,29152,2500,3000,3250,3375.0
2005-12-16 22:00,27469,2286,32963,2744,35710,2972,37083,3087
2005-12-16 23:00,26047,2295,31257,2754,33862,2983,35164,3098
2005-12-17 00:00,25238,2254,30286,2704,32809,2930,34071,3043
2005-12-17 01:00,24770,2139,29724,2567,32201,2781,33439,2888
2005-12-17 02:00,24457,2122,29348,2547,31794,2759,33017,2865
2005-12-17 03:00,24317,2172,29181,2606,31613,2823,32829,2932
2005-12-17 04:00,24952,2237,29943,2685,32438,2909,33686,3020
2005-12-17 05:00,26169,2270,31402,2724,34019,2951,35328,3065
2005-12-17 06:00,27528,2336,33034,2803,35787,3036,37163,3153
2005-12-17 07:00,28942,2409,34731,2891,37625,3132,39072,3253
2005-12-17 08:00,29929,2557,35915,3068,38908,3324,40404,3452
2005-12-17 09:00,30636,2565,36763,3078,39827,3335,41358,3463
2005-12-17 10:00,30569,2524,36683,3029,39740,3281,41269,3408
2005-12-17 11:00,30194,2524,36233,3029,39252,3281,40762,3408
2005-12-17 12:00,30180,2500,3000,3250,3375.0
2005-12-17 13:00,30688,2475,36826,2970,39894,3218,41429,3341
2005-12-17 14:00,31825,2434,38190,2921,41372,3164,42964,3286
2005-12-17 15:00,33267,2565,39921,3078,43248,3335,44911,3463
2005-12-17 16:00,34635,2934,41562,3521,45025,3814,46757,3961
2005-12-17 17:00,34862,2909,41834,3491,45320,3782,47063,3928
2005-12-17 18:00,33820,2836,40584,3403,43966,3686,45657,3828
2005-12-17 19:00,32609,2770,39131,3324,42392,3601,44022,3740
2005-12-17 20:00,31200,2663,37441,3196,40561,3463,42121,3596
2005-12-17 21:00,29258,2500,3000,3250,3375.0
2005-12-17 22:00,27566,2286,33079,2744,35835,2972,37214,3087
2005-12-17 23:00,26486,2295,31784,2754,34433,2983,35757,3098
2005-12-18 00:00,25912,2254,31095,2704,33686,2930,34982,3043
2005-12-18 01:00,25788,2139,30946,2567,33524,2781,34814,2888
2005-12-18 02:00,26255,2122,31506,2547,34131,2759,35444,2865
2005-12-18 03:00,27489,2172,32987,2606,35736,2823,37111,2932
2005-12-18 04:00,30468,2237,36562,2685,39609,2909,41132,3020
2005-12-18 05:00,33771,2270,40525,2724,43902,2951,45590,3065
2005-12-18 06:00,35560,2336,42673,2803,46229,3036,48007,3153
2005-12-18 07:00,36135,2409,43362,2891,46976,3132,48783,3253
2005-12-18 08:00,36309,2557,43571,3068,47202,3324,49017,3452
2005-12-18 09:00,36516,2565,43820,3078,47472,3335,49297,3463
2005-12-18 10:00,36304,2524,43565,3029,47196,3281,49011,3408
2005-12-18 11:00,36287,2524,43545,3029,47173,3281,48988,3408
2005-12-18 12:00,36270,2500,3000,3250,3375.0
2005-12-18 13:00,36787,2475,44145,2970,47823,3218,49663,3341
2005-12-18 14:00,37675,2434,45210,2921,48977,3164,50861,3286
2005-12-18 15:00,38722,2565,46467,3078,50339,3335,52275,3463
2005-12-18 16:00,39617,2934,47540,3521,51502,3814,53483,3961
2005-12-18 17:00,39331,2909,47198,3491,51131,3782,53097,3928
2005-12-18 18:00,37632,2836,45158,3403,48921,3686,50803,3828
2005-12-18 19:00,35771,2770,42925,3324,46502,3601,48291,3740
2005-12-18 20:00,33758,2663,40510,3196,43886,3463,45574,3596
2005-12-18 21:00,31305,2500,3000,3250,3375.0
2005-12-18 22:00,29286,2286,35143,2744,38072,2972,39536,3087
2005-12-18 23:00,28089,2295,33707,2754,36516,2983,37921,3098
2005-12-19 00:00,27400,2254,32880,2704,35620,2930,36990,3043
2005-12-19 01:00,27208,2139,32650,2567,35371,2781,36731,2888
2005-12-19 02:00,27520,2122,33024,2547,35776,2759,37152,2865
2005-12-19 03:00,28508,2172,34210,2606,37061,2823,38486,2932
2005-12-19 04:00,31239,2237,37487,2685,40611,2909,42173,3020
2005-12-19 05:00,34374,2270,41249,2724,44687,2951,46405,3065
2005-12-19 06:00,36063,2336,43276,2803,46882,3036,48685,3153
2005-12-19 07:00,36510,2409,43812,2891,47463,3132,49288,3253
2005-12-19 08:00,36598,2557,43918,3068,47578,3324,49407,3452
2005-12-19 09:00,36640,2565,43968,3078,47632,3335,49464,3463
2005-12-19 10:00,36337,2524,43605,3029,47239,3281,49055,3408
2005-12-19 11:00,36218,2524,43462,3029,47084,3281,48895,3408
2005-12-19 12:00,36175,2500,3000,3250,3375.0
2005-12-19 13:00,36702,2475,44043,2970,47713,3218,49548,3341
2005-12-19 14:00,37733,2434,45280,2921,49053,3164,50940,3286
2005-12-19 15:00,38819,2565,46582,3078,50464,3335,52405,3463
2005-12-19 16:00,39758,2934,47710,3521,51686,3814,53674,3961
2005-12-19 17:00,39562,2909,47474,3491,51431,3782,53409,3928
2005-12-19 18:00,37820,2836,45384,3403,49166,3686,51057,3828
2005-12-19 19:00,36037,2770,43245,3324,46849,3601,48651,3740
2005-12-19 20:00,34043,2663,40852,3196,44257,3463,45959,3596
2005-12-19 21:00,31578,2500,3000,3250,3375.0
2005-12-19 22:00,29590,35508,2744,38467,2972,39947,3087
2005-12-19 23:00,28420,2295,34104,2754,36946,2983,38367,3098
2005-12-20 00:00,27743,2254,33292,2704,36066,2930,37454,3043
2005-12-20 01:00,27538,2139,33045,2567,35799,2781,37176,2888
2005-12-20 02:00,27837,2122,33404,2547,36188,2759,37580,2865
2005-12-20 03:00,28786,2172,34543,2606,37422,2823,38861,2932
2005-12-20 04:00,31426,2237,37711,2685,40854,2909,42425,3020
2005-12-20 05:00,34431,2270,41317,2724,44760,2951,46482,3065
2005-12-20 06:00,36149,2336,43379,2803,46994,3036,48802,3153
2005-12-20 07:00,36593,2409,43911,2891,47571,3132,49400,3253
2005-12-20 08:00,36720,2557,44064,3068,47736,3324,49572,3452
2005-12-20 09:00,36814,2565,44176,3078,47858,3335,49698,3463
2005-12-20 10:00,36520,2524,43824,3029,47477,3281,49303,3408
2005-12-20 11:00,36340,2524,43609,3029,47243,3281,49060,3408
2005-12-20 12:00,36260,2500,3000,3250,3375.0
2005-12-20 13:00,36861,2475,44234,2970,47920,3218,49763,3341
2005-12-20 14:00,37879,2434,45455,2921,49243,3164,51137,3286
2005-12-20 15:00,38953,2565,46743,3078,50639,3335,52586,3463
2005-12-20 16:00,39936,2934,47923,3521,51916,3814,53913,3961
2005-12-20 17:00,39728,2909,47673,3491,51646,3782,53633,3928
2005-12-20 18:00,38098,2836,45718,3403,49528,3686,51433,3828
2005-12-20 19:00,36287,2770,43544,3324,47173,3601,48987,3740
2005-12-20 20:00,34319,2663,41183,3196,44614,3463,46330,3596
2005-12-20 21:00,31695,2500,3000,3250,3375.0
2005-12-20 22:00,29709,2286,35651,2744,38622,2972,40107,3087
2005-12-20 23:00,28447,2295,34137,2754,36981,2983,38404,3098
2005-12-21 00:00,27719,2254,33262,2704,36034,2930,37420,3043
2005-12-21 01:00,27445,2139,32934,2567,35679,2781,37051,2888
2005-12-21 02:00,27665,2122,33199,2547,35965,2759,37348,2865
2005-12-21 03:00,28577,2172,34293,2606,37151,2823,38579,2932
2005-12-21 04:00,31231,2237,37477,2685,40600,2909,42162,3020
2005-12-21 05:00,34123,2270,40947,2724,44359,2951,46066,3065
2005-12-21 06:00,35759,2336,42910,2803,46486,3036,48274,3153
2005-12-21 07:00,36337,2409,43604,2891,47238,3132,49055,3253
2005-12-21 08:00,36536,2557,43843,3068,47496,3324,49323,3452
2005-12-21 09:00,36671,2565,44006,3078,47673,3335,49506,3463
2005-12-21 10:00,36340,2524,43608,3029,47242,3281,49059,3408
2005-12-21 11:00,36178,2524,43413,3029,47031,3281,48840,3408
2005-12-21 12:00,36104,2500,3000,3250,3375.0
2005-12-21 13:00,36583,2475,43900,2970,47559,3218,49388,3341
2005-12-21 14:00,37519,2434,45023,2921,48775,3164,50651,3286
2005-12-21 15:00,38536,2565,46244,3078,50097,3335,52024,3463
2005-12-21 16:00,39591,2934,47509,3521,51469,3814,53448,3961
2005-12-21 17:00,39343,2909,47212,3491,51146,3782,53113,3928
2005-12-21 18:00,37730,2836,45276,3403,49049,3686,50936,3828
2005-12-21 19:00,35933,2770,43119,3324,46712,3601,48509,3740
2005-12-21 20:00,34014,2663,40816,3196,44218,3463,45918,3596
2005-12-21 21:00,31453,2500,3000,3250,3375.0
2005-12-21 22:00,29393,2286,35272,2744,38211,2972,39681,3087
