,csp1,csp2,csp3
3198,85.973,377.189,0.000
3199,340.229,444.855,176.531
3200,494.468,305.316,383.722
3201,551.708,357.280,481.081
3202,572.194,158.539,523.356
3203,586.839,56.253,540.369
3204,559.451,61.761,537.302
3205,474.438,0.000,535.494
3206,429.134,0.000,477.632
3207,294.384,0.000,386.938
3208,50.767,0.000,245.926
3209,0.000,0.000,63.678
3210,0.000,0.000,0.000
3211,0.000,0.000,0.000
3212,0.000,0.000,0.000
3213,0.000,0.000,0.000
3214,0.000,0.000,0.000
3215,0.000,0.000,0.000
3216,0.000,0.000,0.000
3217,0.000,0.000,0.000
3218,0.000,0.000,0.000
3219,0.000,0.000,0.000
3220,0.000,9.494,0.000
3221,0.000,208.030,0.000
3222,65.201,382.730,0.000
3223,321.399,487.152,185.036
3224,488.217,513.990,386.231
3225,546.456,521.834,478.278
3226,567.669,475.677,518.551
3227,575.747,446.738,532.768
3228,575.304,439.360,528.902
3229,553.789,284.402,532.312
3230,479.306,48.767,449.766
3231,355.849,0.000,333.488
3232,95.277,0.000,250.805
3233,0.000,0.000,39.450
3234,0.000,0.000,0.000
3235,0.000,0.000,0.000
3236,0.000,0.000,0.000
3237,0.000,0.000,0.000
3238,0.000,0.000,0.000
3239,0.000,0.000,0.000
3240,0.000,0.000,0.000
3241,0.000,0.000,0.000
3242,0.000,0.000,0.000
3243,0.000,0.000,0.000
3244,0.000,6.403,0.000
3245,0.000,218.318,0.000
3246,73.997,400.132,3.507
3247,322.747,496.725,186.477
3248,492.017,523.964,332.788
3249,544.710,522.466,228.104
3250,564.701,525.219,63.552
3251,582.849,462.871,11.710
3252,570.070,401.840,0.000
3253,549.109,363.070,0.000
3254,497.052,171.841,37.275
3255,359.759,7.685,42.687
3256,58.145,0.000,0.000
3257,0.000,0.000,0.000
3258,0.000,0.000,0.000
3259,0.000,0.000,0.000
3260,0.000,0.000,0.000
3261,0.000,0.000,0.000
3262,0.000,0.000,0.000
3263,0.000,0.000,0.000
3264,0.000,0.000,0.000
3265,0.000,0.000,0.000
3266,0.000,0.000,0.000
3267,0.000,0.000,0.000
3268,0.000,23.026,0.000
3269,0.000,220.337,0.000
3270,45.667,390.323,0.000
3271,339.245,491.984,55.835
3272,493.967,525.201,303.400
3273,546.002,529.571,425.012
3274,562.860,525.133,238.339
3275,574.449,503.002,393.627
3276,568.170,472.904,511.805
3277,549.667,355.959,505.577
3278,486.769,176.398,460.228
3279,351.603,6.569,408.432
3280,89.070,0.000,284.102
3281,0.000,0.000,68.901
3282,0.000,0.000,0.000
3283,0.000,0.000,0.000
3284,0.000,0.000,0.000
3285,0.000,0.000,0.000
3286,0.000,0.000,0.000
3287,0.000,0.000,0.000
3288,0.000,0.000,0.000
3289,0.000,0.000,0.000
3290,0.000,0.000,0.000
3291,0.000,0.000,0.000
3292,0.000,22.421,0.000
3293,0.000,215.821,0.000
3294,59.922,390.980,2.041
3295,327.780,489.097,186.163
3296,500.731,525.113,388.027
3297,556.249,542.809,486.404
3298,574.543,539.669,529.581
3299,582.919,516.145,541.524
3300,597.090,473.569,538.408
3301,555.305,377.811,526.865
3302,460.632,182.330,500.532
3303,378.147,7.017,438.955
3304,106.557,0.000,287.814
3305,0.000,0.000,73.032
3306,0.000,0.000,0.000
3307,0.000,0.000,0.000
3308,0.000,0.000,0.000
3309,0.000,0.000,0.000
3310,0.000,0.000,0.000
3311,0.000,0.000,0.000
3312,0.000,0.000,0.000
3313,0.000,0.000,0.000
3314,0.000,0.000,0.000
3315,0.000,0.000,0.000
3316,0.000,0.000,0.000
3317,0.000,189.314,0.000
3318,79.587,393.820,3.920
3319,349.710,473.336,194.531
3320,500.870,471.649,392.673
3321,553.384,401.643,484.696
3322,573.038,482.055,525.923
3323,584.794,451.034,541.615
3324,571.435,403.260,540.608
3325,346.620,146.790,537.489
3326,70.414,20.972,510.558
3327,113.063,0.000,428.828
3328,7.477,0.000,291.685
3329,0.000,0.000,72.852
3330,0.000,0.000,0.000
3331,0.000,0.000,0.000
3332,0.000,0.000,0.000
3333,0.000,0.000,0.000
3334,0.000,0.000,0.000
3335,0.000,0.000,0.000
3336,0.000,0.000,0.000
3337,0.000,0.000,0.000
3338,0.000,0.000,0.000
3339,0.000,0.000,0.000
3340,0.000,0.000,0.000
3341,0.000,0.000,0.000
3342,0.000,91.499,7.299
3343,131.018,0.000,189.347
3344,455.407,0.673,387.173
3345,469.814,172.561,485.585
3346,551.085,130.779,528.202
3347,578.722,266.792,541.855
3348,569.862,247.980,541.828
3349,215.716,122.063,535.451
3350,190.495,57.603,509.373
3351,12.055,0.000,435.745
3352,0.000,0.000,291.353
3353,0.000,0.000,81.047
3354,0.000,0.000,0.000
3355,0.000,0.000,0.000
3356,0.000,0.000,0.000
3357,0.000,0.000,0.000
3358,0.000,0.000,0.000
3359,0.000,0.000,0.000
3360,0.000,0.000,0.000
3361,0.000,0.000,0.000
3362,0.000,0.000,0.000
3363,0.000,0.000,0.000
3364,0.000,30.210,0.000
3365,0.000,227.250,0.000
3366,4.662,393.697,6.974
3367,231.048,488.608,153.587
3368,449.632,515.144,307.620
3369,546.330,533.674,337.924
3370,491.548,431.109,219.964
3371,471.104,349.653,453.972
3372,111.511,368.663,407.965
3373,1.707,0.000,255.941
3374,11.225,0.000,231.363
3375,10.099,0.000,65.716
3376,0.000,0.000,8.956
3377,0.000,0.000,3.751
3378,0.000,0.000,0.000
3379,0.000,0.000,0.000
3380,0.000,0.000,0.000
3381,0.000,0.000,0.000
3382,0.000,0.000,0.000
3383,0.000,0.000,0.000
3384,0.000,0.000,0.000
3385,0.000,0.000,0.000
3386,0.000,0.000,0.000
3387,0.000,0.000,0.000
3388,0.000,2.263,0.000
3389,0.000,190.276,0.000
3390,79.663,268.508,9.722
3391,356.766,358.520,198.300
3392,506.555,388.309,396.523
3393,554.929,406.203,483.004
3394,574.353,489.275,525.857
3395,579.710,456.163,538.685
3396,463.930,411.787,538.826
3397,312.691,256.146,534.378
3398,176.852,85.191,508.645
3399,172.488,0.000,442.517
3400,0.000,0.000,296.823
3401,0.000,0.000,82.871
3402,0.000,0.000,0.000
3403,0.000,0.000,0.000
3404,0.000,0.000,0.000
3405,0.000,0.000,0.000
3406,0.000,0.000,0.000
3407,0.000,0.000,0.000
3408,0.000,0.000,0.000
3409,0.000,0.000,0.000
3410,0.000,0.000,0.000
3411,0.000,0.000,0.000
3412,0.000,0.000,0.000
3413,0.000,0.000,0.000
3414,75.575,70.647,8.125
3415,353.002,59.590,199.333
3416,506.174,305.670,380.959
3417,556.768,387.347,471.921
3418,577.637,427.280,510.183
3419,587.085,317.147,530.676
3420,583.106,344.971,535.955
3421,560.411,178.408,534.756
3422,504.789,54.875,509.173
3423,357.286,10.222,444.106
3424,123.905,0.000,300.560
3425,0.000,0.000,87.202
3426,0.000,0.000,0.000
3427,0.000,0.000,0.000
3428,0.000,0.000,0.000
3429,0.000,0.000,0.000
3430,0.000,0.000,0.000
3431,0.000,0.000,0.000
3432,0.000,0.000,0.000
3433,0.000,0.000,0.000
3434,0.000,0.000,0.000
3435,0.000,0.000,0.000
3436,0.000,4.228,0.000
3437,0.000,245.904,0.000
3438,62.911,402.714,12.755
3439,332.074,388.802,206.906
3440,491.474,429.698,399.123
3441,544.917,420.588,489.621
3442,568.377,389.197,528.454
3443,536.985,281.229,541.818
3444,308.792,368.065,540.655
3445,419.526,271.649,531.601
3446,471.697,126.476,485.669
3447,285.908,0.000,433.973
3448,1.660,0.000,297.089
3449,0.000,0.000,86.057
3450,0.000,0.000,0.000
3451,0.000,0.000,0.000
3452,0.000,0.000,0.000
3453,0.000,0.000,0.000
3454,0.000,0.000,0.000
3455,0.000,0.000,0.000
3456,0.000,0.000,0.000
3457,0.000,0.000,0.000
3458,0.000,0.000,0.000
3459,0.000,0.000,0.000
3460,0.000,2.913,0.000
3461,0.000,206.426,0.000
3462,65.847,410.269,8.556
3463,342.486,463.417,202.281
3464,499.194,438.386,393.880
3465,553.931,300.123,483.287
3466,568.357,440.852,522.349
3467,575.765,217.985,535.676
3468,571.621,64.114,536.748
3469,553.429,0.000,529.603
3470,488.472,0.000,503.010
3471,318.419,0.000,437.427
3472,97.712,0.000,300.110
3473,0.000,0.000,84.275
3474,0.000,0.000,0.000
3475,0.000,0.000,0.000
3476,0.000,0.000,0.000
3477,0.000,0.000,0.000
3478,0.000,0.000,0.000
3479,0.000,0.000,0.000
3480,0.000,0.000,0.000
3481,0.000,0.000,0.000
3482,0.000,0.000,0.000
3483,0.000,0.000,0.000
3484,0.000,8.647,0.000
3485,0.000,211.476,0.000
3486,66.265,397.369,15.268
3487,338.895,275.707,216.656
3488,480.370,132.211,389.651
3489,415.464,135.529,481.628
3490,476.817,0.000,522.168
3491,360.712,0.000,535.459
3492,563.217,0.000,535.593
3493,524.143,0.000,529.730
3494,392.759,0.000,500.061
3495,361.152,0.000,429.120
3496,77.188,0.000,297.441
3497,0.000,0.000,87.675
3498,0.000,0.000,0.000
3499,0.000,0.000,0.000
3500,0.000,0.000,0.000
3501,0.000,0.000,0.000
3502,0.000,0.000,0.000
3503,0.000,0.000,0.000
3504,0.000,0.000,0.000
3505,0.000,0.000,0.000
3506,0.000,0.000,0.000
3507,0.000,0.000,0.000
3508,0.000,35.889,0.000
3509,0.000,236.822,0.000
3510,59.050,397.161,19.120
3511,310.663,483.774,217.640
3512,466.769,503.523,396.277
3513,550.146,374.797,490.032
3514,556.047,354.463,529.585
3515,529.160,176.896,540.238
3516,308.353,0.000,514.443
3517,225.767,129.439,301.645
3518,341.743,0.000,456.916
3519,183.548,0.000,428.236
3520,0.000,0.000,302.059
3521,0.000,0.000,90.214
3522,0.000,0.000,0.000
3523,0.000,0.000,0.000
3524,0.000,0.000,0.000
3525,0.000,0.000,0.000
3526,0.000,0.000,0.000
3527,0.000,0.000,0.000
3528,0.000,0.000,0.000
3529,0.000,0.000,0.000
3530,0.000,0.000,0.000
3531,0.000,0.000,0.000
3532,0.000,23.179,0.000
3533,0.000,251.345,0.000
3534,84.665,402.038,18.627
3535,354.200,484.224,216.474
3536,497.593,491.998,390.692
3537,551.837,241.238,464.341
3538,571.748,64.947,521.843
3539,582.557,70.813,533.107
3540,559.847,89.650,531.641
3541,463.270,0.000,514.645
3542,477.186,0.000,444.236
3543,374.077,0.000,300.071
3544,47.907,0.000,60.783
3545,0.000,0.000,0.000
3546,0.000,0.000,0.000
3547,0.000,0.000,0.000
3548,0.000,0.000,0.000
3549,0.000,0.000,0.000
3550,0.000,0.000,0.000
3551,0.000,0.000,0.000
3552,0.000,0.000,0.000
3553,0.000,0.000,0.000
3554,0.000,0.000,0.000
3555,0.000,0.000,0.000
3556,0.000,12.722,0.000
3557,0.000,3.407,0.000
3558,84.299,241.735,0.000
3559,343.998,485.476,0.000
3560,496.021,523.702,0.000
3561,549.479,515.992,6.111
3562,568.202,466.093,107.559
3563,579.034,255.036,36.070
3564,560.174,69.038,133.322
3565,533.293,0.000,57.637
3566,505.443,0.000,61.066
3567,357.978,0.000,0.000
3568,77.471,0.000,0.000
3569,0.000,0.000,0.000
3570,0.000,0.000,0.000
3571,0.000,0.000,0.000
3572,0.000,0.000,0.000
3573,0.000,0.000,0.000
3574,0.000,0.000,0.000
3575,0.000,0.000,0.000
3576,0.000,0.000,0.000
3577,0.000,0.000,0.000
3578,0.000,0.000,0.000
3579,0.000,0.000,0.000
3580,0.000,0.000,0.000
3581,0.000,160.105,0.000
3582,90.198,397.602,0.000
3583,354.180,484.231,0.000
3584,502.648,522.361,10.078
3585,552.909,521.675,49.261
3586,571.725,524.215,1.770
3587,578.538,239.054,0.000
3588,563.266,0.000,41.275
3589,478.826,0.000,34.407
3590,417.063,0.000,0.000
3591,271.891,0.000,136.829
3592,22.868,0.000,10.307
3593,0.000,0.000,0.000
3594,0.000,0.000,0.000
3595,0.000,0.000,0.000
3596,0.000,0.000,0.000
3597,0.000,0.000,0.000
3598,0.000,0.000,0.000
3599,0.000,0.000,0.000
3600,0.000,0.000,0.000
3601,0.000,0.000,0.000
3602,0.000,0.000,0.000
3603,0.000,0.000,0.000
3604,0.000,0.000,0.000
3605,0.000,0.000,0.000
3606,42.634,12.345,0.000
3607,287.548,173.645,57.933
3608,469.718,103.600,50.817
3609,536.112,90.724,87.586
3610,562.800,0.000,2.586
3611,576.954,0.000,0.000
3612,497.938,0.000,209.747
3613,27.801,0.000,80.805
3614,7.915,86.496,7.949
3615,52.479,0.000,1.034
3616,0.000,0.000,0.000
3617,0.000,0.000,0.000
3618,0.000,0.000,0.000
3619,0.000,0.000,0.000
3620,0.000,0.000,0.000
3621,0.000,0.000,0.000
3622,0.000,0.000,0.000
3623,0.000,0.000,0.000
3624,0.000,0.000,0.000
3625,0.000,0.000,0.000
3626,0.000,0.000,0.000
3627,0.000,0.000,0.000
3628,0.000,0.000,0.000
3629,0.000,0.000,0.000
3630,72.799,0.000,0.000
3631,315.731,148.259,181.555
3632,464.689,287.698,376.295
3633,534.547,452.000,465.032
3634,553.965,400.066,506.999
3635,566.623,221.741,529.890
3636,572.275,13.263,533.033
3637,549.479,52.856,522.991
3638,418.463,106.870,490.158
3639,0.000,8.658,432.734
3640,0.000,0.000,308.963
3641,0.000,0.000,112.169
3642,0.000,0.000,0.000
3643,0.000,0.000,0.000
3644,0.000,0.000,0.000
3645,0.000,0.000,0.000
3646,0.000,0.000,0.000
3647,0.000,0.000,0.000
3648,0.000,0.000,0.000
3649,0.000,0.000,0.000
3650,0.000,0.000,0.000
3651,0.000,0.000,0.000
3652,0.000,0.000,0.000
3653,0.000,4.543,0.000
3654,71.697,98.492,23.208
3655,333.457,50.410,223.353
3656,489.741,29.399,390.720
3657,556.035,25.819,472.871
3658,575.775,187.296,510.870
3659,581.224,279.558,529.905
3660,518.753,139.980,532.301
3661,48.145,0.000,521.568
3662,14.553,0.858,492.702
3663,17.752,0.000,430.548
3664,0.000,0.000,304.143
3665,0.000,0.000,105.451
3666,0.000,0.000,0.000
3667,0.000,0.000,0.000
3668,0.000,0.000,0.000
3669,0.000,0.000,0.000
3670,0.000,0.000,0.000
3671,0.000,0.000,0.000
3672,0.000,0.000,0.000
3673,0.000,0.000,0.000
3674,0.000,0.000,0.000
3675,0.000,0.000,0.000
3676,0.000,47.040,0.000
3677,0.000,244.968,0.000
3678,0.000,403.555,31.295
3679,0.000,471.395,232.475
3680,60.714,407.048,384.332
3681,412.822,518.032,433.695
3682,527.013,495.541,477.814
3683,499.653,474.686,499.234
3684,486.842,250.903,491.193
3685,398.149,0.000,432.345
3686,498.167,0.000,345.212
3687,345.800,0.000,332.560
3688,58.912,0.000,209.784
3689,0.000,0.000,6.256
3690,0.000,0.000,0.000
3691,0.000,0.000,0.000
3692,0.000,0.000,0.000
3693,0.000,0.000,0.000
3694,0.000,0.000,0.000
3695,0.000,0.000,0.000
3696,0.000,0.000,0.000
3697,0.000,0.000,0.000
3698,0.000,0.000,0.000
3699,0.000,0.000,0.000
3700,0.000,40.971,0.000
3701,0.000,239.366,0.000
3702,99.538,397.699,27.746
3703,363.933,470.913,230.001
3704,497.671,509.006,393.178
3705,558.034,535.237,462.312
3706,583.257,420.132,508.766
3707,575.310,380.850,522.617
3708,533.593,404.824,446.428
3709,325.794,320.817,459.512
3710,394.096,107.403,465.628
3711,309.938,0.000,413.031
3712,0.000,0.000,305.155
3713,0.000,0.000,108.606
3714,0.000,0.000,0.000
3715,0.000,0.000,0.000
3716,0.000,0.000,0.000
3717,0.000,0.000,0.000
3718,0.000,0.000,0.000
3719,0.000,0.000,0.000
3720,0.000,0.000,0.000
3721,0.000,0.000,0.000
3722,0.000,0.000,0.000
3723,0.000,0.000,0.000
3724,0.000,40.499,0.000
3725,0.000,242.239,0.000
3726,1.511,401.105,27.192
3727,280.835,474.412,224.048
3728,338.692,513.037,401.988
3729,476.134,532.341,481.132
3730,552.479,395.492,513.994
3731,493.157,420.890,533.121
3732,502.191,455.736,536.882
3733,311.185,301.783,522.031
3734,365.732,199.209,494.645
3735,131.197,36.639,437.706
3736,0.000,0.000,314.011
3737,0.000,0.000,115.680
3738,0.000,0.000,0.000
3739,0.000,0.000,0.000
3740,0.000,0.000,0.000
3741,0.000,0.000,0.000
3742,0.000,0.000,0.000
3743,0.000,0.000,0.000
3744,0.000,0.000,0.000
3745,0.000,0.000,0.000
3746,0.000,0.000,0.000
3747,0.000,0.000,0.000
3748,0.000,48.726,0.000
3749,0.000,247.538,0.000
3750,88.750,404.259,24.969
3751,352.492,477.745,218.801
3752,481.801,522.170,394.665
3753,540.078,538.047,474.356
3754,561.431,529.979,509.555
3755,570.765,497.555,524.785
3756,562.276,353.035,530.317
3757,542.439,178.701,518.037
3758,476.279,86.977,484.906
3759,325.075,0.000,437.292
3760,89.432,0.000,311.930
3761,0.000,0.000,113.504
3762,0.000,0.000,0.000
3763,0.000,0.000,0.000
3764,0.000,0.000,0.000
3765,0.000,0.000,0.000
3766,0.000,0.000,0.000
3767,0.000,0.000,0.000
3768,0.000,0.000,0.000
3769,0.000,0.000,0.000
3770,0.000,0.000,0.000
3771,0.000,0.000,0.000
3772,0.000,46.721,0.000
3773,0.000,243.259,0.000
3774,90.070,403.069,23.069
3775,347.141,474.240,217.219
3776,479.024,517.938,392.469
3777,542.306,538.610,469.959
3778,566.285,531.175,504.299
3779,575.538,520.192,523.493
3780,570.993,485.862,527.368
3781,552.401,312.201,516.988
3782,486.271,122.791,488.402
3783,362.439,0.000,429.292
3784,101.527,0.000,309.444
3785,0.000,0.000,111.873
3786,0.000,0.000,0.000
3787,0.000,0.000,0.000
3788,0.000,0.000,0.000
3789,0.000,0.000,0.000
3790,0.000,0.000,0.000
3791,0.000,0.000,0.000
3792,0.000,0.000,0.000
3793,0.000,0.000,0.000
3794,0.000,0.000,0.000
3795,0.000,0.000,0.000
3796,0.000,49.771,0.000
3797,0.000,246.545,0.000
3798,91.997,403.577,27.543
3799,339.354,476.799,222.231
3800,473.424,521.081,388.351
3801,539.542,537.245,469.367
3802,562.917,532.425,504.158
3803,574.118,504.390,522.737
3804,563.119,484.126,524.927
3805,550.407,401.749,513.852
3806,450.327,222.661,483.411
3807,290.678,39.054,429.593
3808,28.813,0.000,307.731
3809,0.000,0.000,114.079
3810,0.000,0.000,0.000
3811,0.000,0.000,0.000
3812,0.000,0.000,0.000
3813,0.000,0.000,0.000
3814,0.000,0.000,0.000
3815,0.000,0.000,0.000
3816,0.000,0.000,0.000
3817,0.000,0.000,0.000
3818,0.000,0.000,0.000
3819,0.000,0.000,0.000
3820,0.000,42.197,0.000
3821,0.000,244.569,0.000
3822,54.333,399.732,32.686
3823,289.857,471.966,228.436
3824,467.074,510.329,398.579
3825,540.656,529.658,475.842
3826,566.709,523.510,508.490
3827,576.516,504.573,529.707
3828,563.333,470.192,533.270
3829,526.385,388.147,520.804
3830,96.951,214.906,490.390
3831,0.000,39.007,431.877
3832,0.000,0.000,314.282
3833,0.000,0.000,118.137
3834,0.000,0.000,0.000
3835,0.000,0.000,0.000
3836,0.000,0.000,0.000
3837,0.000,0.000,0.000
3838,0.000,0.000,0.000
3839,0.000,0.000,0.000
3840,0.000,0.000,0.000
3841,0.000,0.000,0.000
3842,0.000,0.000,0.000
3843,0.000,0.000,0.000
3844,0.000,3.519,0.000
3845,0.000,241.003,0.000
3846,1.704,403.546,32.441
3847,195.749,492.188,233.495
3848,477.756,475.170,392.235
3849,515.938,517.176,471.866
3850,552.338,488.637,504.342
3851,526.390,299.561,507.890
3852,520.913,291.722,419.542
3853,536.865,376.446,367.829
3854,465.210,190.829,0.000
3855,336.994,44.965,0.000
3856,104.645,0.000,0.000
3857,0.000,0.000,0.000
3858,0.000,0.000,0.000
3859,0.000,0.000,0.000
3860,0.000,0.000,0.000
3861,0.000,0.000,0.000
3862,0.000,0.000,0.000
3863,0.000,0.000,0.000
3864,0.000,0.000,0.000
3865,0.000,0.000,0.000
3866,0.000,0.000,0.000
3867,0.000,0.000,0.000
3868,0.000,0.000,0.000
3869,0.000,170.251,0.000
3870,82.004,233.886,0.000
3871,341.419,27.862,127.272
3872,480.828,271.753,377.255
3873,549.255,414.992,479.102
3874,574.191,373.318,512.220
3875,583.242,320.254,531.639
3876,567.604,346.784,520.316
3877,486.118,327.385,478.372
3878,428.531,208.910,489.142
3879,309.390,44.862,440.471
3880,40.925,0.000,313.659
3881,0.000,0.000,119.046
3882,0.000,0.000,0.000
3883,0.000,0.000,0.000
3884,0.000,0.000,0.000
3885,0.000,0.000,0.000
3886,0.000,0.000,0.000
3887,0.000,0.000,0.000
3888,0.000,0.000,0.000
3889,0.000,0.000,0.000
3890,0.000,0.000,0.000
3891,0.000,0.000,0.000
3892,0.000,46.087,0.000
3893,0.000,247.087,0.000
3894,93.316,396.103,0.000
3895,353.025,469.603,195.735
3896,483.008,513.025,388.739
3897,545.081,535.327,458.934
3898,499.027,525.191,500.761
3899,280.876,479.859,453.215
3900,556.519,453.475,299.978
3901,330.013,382.335,294.603
3902,106.908,199.565,272.361
3903,0.000,27.932,345.987
3904,0.000,0.000,152.793
3905,0.000,0.000,72.662
3906,0.000,0.000,0.000
3907,0.000,0.000,0.000
3908,0.000,0.000,0.000
3909,0.000,0.000,0.000
3910,0.000,0.000,0.000
3911,0.000,0.000,0.000
3912,0.000,0.000,0.000
3913,0.000,0.000,0.000
3914,0.000,0.000,0.000
3915,0.000,0.000,0.000
3916,0.000,47.394,0.000
3917,0.000,244.760,0.000
3918,16.701,395.910,0.000
3919,210.166,467.856,222.917
3920,392.047,519.107,202.323
3921,507.432,525.970,141.041
3922,551.786,515.179,266.928
3923,566.565,510.354,241.146
3924,556.048,465.178,232.762
3925,531.411,403.688,417.390
3926,106.896,225.431,252.283
3927,0.000,43.784,298.395
3928,0.000,0.000,85.804
3929,0.000,0.000,54.081
3930,0.000,0.000,0.000
3931,0.000,0.000,0.000
3932,0.000,0.000,0.000
3933,0.000,0.000,0.000
3934,0.000,0.000,0.000
3935,0.000,0.000,0.000
3936,0.000,0.000,0.000
3937,0.000,0.000,0.000
3938,0.000,0.000,0.000
3939,0.000,0.000,0.000
3940,0.000,49.479,0.000
3941,0.000,244.349,0.000
3942,71.980,397.107,30.102
3943,350.532,466.837,222.299
3944,503.488,518.045,394.972
3945,551.883,527.411,467.314
3946,577.707,525.822,464.065
3947,598.669,505.796,464.891
3948,590.010,459.681,528.815
3949,566.764,336.132,510.144
3950,490.382,8.155,487.674
3951,250.542,0.000,427.583
3952,64.665,0.000,288.036
3953,0.000,0.000,97.648
3954,0.000,0.000,0.000
3955,0.000,0.000,0.000
3956,0.000,0.000,0.000
3957,0.000,0.000,0.000
3958,0.000,0.000,0.000
3959,0.000,0.000,0.000
3960,0.000,0.000,0.000
3961,0.000,0.000,0.000
3962,0.000,0.000,0.000
3963,0.000,0.000,0.000
3964,0.000,41.961,0.000
3965,0.000,241.553,0.000
3966,34.181,393.347,30.026
3967,232.721,465.292,224.585
3968,473.614,506.669,396.388
3969,546.084,517.002,469.436
3970,571.115,335.401,505.834
3971,576.431,226.814,526.755
3972,496.560,187.890,521.707
3973,6.311,105.896,493.220
3974,24.204,0.000,469.016
3975,26.530,0.000,360.613
3976,0.323,0.000,223.283
3977,0.000,0.000,93.441
3978,0.000,0.000,0.000
3979,0.000,0.000,0.000
3980,0.000,0.000,0.000
3981,0.000,0.000,0.000
3982,0.000,0.000,0.000
3983,0.000,0.000,0.000
3984,0.000,0.000,0.000
3985,0.000,0.000,0.000
3986,0.000,0.000,0.000
3987,0.000,0.000,0.000
3988,0.000,46.860,0.000
3989,0.000,243.432,0.000
3990,105.533,396.915,31.656
3991,362.528,469.832,224.248
3992,481.355,517.748,396.755
3993,546.643,524.718,465.731
3994,567.854,525.763,502.619
3995,577.145,511.519,524.222
3996,571.788,468.071,526.462
3997,547.437,393.620,512.913
3998,497.100,250.732,492.390
3999,329.459,50.478,446.476
4000,93.006,0.000,319.373
4001,0.000,0.000,128.335
4002,0.000,0.000,0.000
4003,0.000,0.000,0.000
4004,0.000,0.000,0.000
4005,0.000,0.000,0.000
4006,0.000,0.000,0.000
4007,0.000,0.000,0.000
4008,0.000,0.000,0.000
4009,0.000,0.000,0.000
4010,0.000,0.000,0.000
4011,0.000,0.000,0.000
4012,0.000,37.412,0.000
4013,0.000,243.652,0.000
4014,80.229,395.748,29.867
4015,331.153,417.311,223.440
4016,468.714,511.062,390.330
4017,536.547,536.827,473.841
4018,566.853,533.247,512.076
4019,577.350,495.961,531.199
4020,567.011,459.119,534.211
4021,512.007,342.722,522.503
4022,384.813,242.224,495.407
4023,240.178,51.801,445.085
4024,105.118,0.000,318.599
4025,0.000,0.000,130.457
4026,0.000,0.000,0.000
4027,0.000,0.000,0.000
4028,0.000,0.000,0.000
4029,0.000,0.000,0.000
4030,0.000,0.000,0.000
4031,0.000,0.000,0.000
4032,0.000,0.000,0.000
4033,0.000,0.000,0.000
4034,0.000,0.000,0.000
4035,0.000,0.000,0.000
4036,0.000,47.569,0.000
4037,0.000,243.515,0.000
4038,11.414,394.166,35.809
4039,208.469,467.155,230.113
4040,384.949,514.388,401.915
4041,482.341,538.559,479.299
4042,557.534,536.966,516.165
4043,564.480,527.006,535.347
4044,562.959,490.847,537.909
