,tamanrasset,cardak,toledo,hail,minya
7729,0.41315,0.425204,0.4216430000000001,0.4138520000000001,0.414328
7730,0.413296,0.4264770000000001,0.421394,0.413057,0.413976
7731,0.413075,0.427489,0.420983,0.4120970000000001,0.41335
7732,0.4123600000000001,0.427878,0.420444,0.410987,0.412427
7733,0.411017,0.427554,0.419724,0.409633,0.4110970000000001
7734,0.408912,0.426499,0.418751,0.407914,0.409229
7735,0.406049,0.424785,0.417504,0.405807,0.406804
7736,0.402976,0.422834,0.416172,0.403665,0.404251
7737,0.400362,0.42115,0.414994,0.401929,0.402103
7738,0.398751,0.420137,0.414163,0.400961,0.400791
7739,0.398204,0.419837,0.413689,0.400826,0.400371
7740,0.398673,0.4202010000000001,0.413541,0.401514,0.400808
7741,0.40004,0.42114,0.413674,0.402955,0.40201
7742,0.401903,0.422388,0.4139890000000001,0.404806,0.403642
7743,0.403784,0.423633,0.414374,0.406659,0.405307
7744,0.4053,0.424629,0.414741,0.408187,0.40669
7745,0.406465,0.4254020000000001,0.4151,0.409416,0.407812
7746,0.407394,0.426048,0.415486,0.410465,0.408781
7747,0.408186,0.426634,0.415924,0.411422,0.409683
7748,0.408874,0.427119,0.416397,0.4122560000000001,0.410505
7749,0.409474,0.427434,0.41688,0.412905,0.411212
7750,0.41001,0.427501,0.417348,0.413322,0.41179
7751,0.410532,0.427217,0.417783,0.413515,0.412308
7752,0.411094,0.42647,0.418166,0.413507,0.412859
7753,0.411706,0.425222,0.418474,0.413312,0.413484
7754,0.412192,0.423719,0.418662,0.4129060000000001,0.414008
7755,0.412326,0.422276,0.418678,0.412257,0.414203
7756,0.411904,0.421136,0.418472,0.411317,0.413861
7757,0.410803,0.420269,0.41799,0.409969,0.412862
7758,0.408927,0.419578,0.417178,0.408083,0.41111
7759,0.406301,0.418995,0.416036,0.405647,0.408631
7760,0.403441,0.418563,0.41478,0.403114,0.405937
7761,0.400975,0.418358,0.41368,0.401047,0.403649
7762,0.399406,0.418444,0.412952,0.399905,0.40227
7763,0.398775,0.418863,0.412617,0.399761,0.401855
7764,0.399012,0.41965,0.412647,0.400596,0.402354
7765,0.400004,0.4208,0.4129930000000001,0.402318,0.403657
7766,0.401445,0.422144,0.413519,0.404521,0.405408
7767,0.402979,0.423474,0.414065,0.406716,0.407182
7768,0.404325,0.424625,0.414504,0.408515,0.408644
7769,0.405512,0.425625,0.414835,0.409942,0.409822
7770,0.406647,0.426551,0.415088,0.411128,0.41084
7771,0.407807,0.427451,0.415295,0.412178,0.411791
7772,0.408952,0.428256,0.415492,0.413079,0.412636
7773,0.41001,0.42887,0.415715,0.413793,0.4133060000000001
7774,0.410926,0.429204,0.41599,0.414291,0.413759
7775,0.4117020000000001,0.429212,0.416301,0.414605,0.414058
7776,0.4123560000000001,0.428857,0.416623,0.4147810000000001,0.414294
7777,0.4128850000000001,0.428131,0.41692,0.414849,0.414521
7778,0.413194,0.427136,0.41713,0.41477,0.414644
7779,0.413167,0.426001,0.417181,0.4144930000000001,0.414533
7780,0.412688,0.424812,0.417009,0.4139560000000001,0.414062
7781,0.411634,0.4234850000000001,0.416565,0.413064,0.413134
7782,0.409887,0.421897,0.415807,0.411712,0.411659
7783,0.407451,0.420009,0.414743,0.409896,0.409649
7784,0.404816,0.418111,0.413565,0.407993,0.407505
7785,0.402582,0.416572,0.4125140000000001,0.406472,0.405718
7786,0.401234,0.415693,0.411784,0.405716,0.40469
7787,0.400824,0.415534,0.4113770000000001,0.40579,0.404465
7788,0.401301,0.416092,0.411254,0.40668,0.405005
7789,0.402557,0.417308,0.411367,0.40831,0.406222
7790,0.404258,0.4188810000000001,0.411645,0.4103350000000001,0.407833
7791,0.406004,0.420447,0.412013,0.4123439999999999,0.409499
7792,0.407481,0.421719,0.4124140000000001,0.414008,0.410956
7793,0.408718,0.42272,0.412874,0.415366,0.412246
7794,0.409829,0.423551,0.413436,0.416549,0.4134890000000001
7795,0.410902,0.424291,0.414123,0.417648,0.414762
7796,0.411901,0.424917,0.4148560000000001,0.418591,0.415969
7797,0.41276,0.425382,0.415529,0.419264,0.416965
7798,0.413432,0.4257,0.416086,0.419573,0.417633
