,X1,X2,X3
5709,0,0,0
5710,0,0,0
5711,0,0,0
5712,0,0,0
5713,0,0,0
5714,0,0,0
5715,0,0,0
5716,0,0,0
5717,0.008,0.008,0.008
5718,0.1,0.1,0.1
5719,0.298,0.298,0.298
5720,0.514,0.514,0.514
5721,0.524,0.524,0.524
5722,0.665,0.665,0.665
5723,0.859,0.859,0.859
5724,0.839,0.839,0.839
5725,0.615,0.615,0.615
5726,0.686,0.686,0.686
5727,0.398,0.398,0.398
5728,0.26,0.26,0.26
5729,0.144,0.144,0.144
5730,0.023,0.023,0.023
5731,0,0,0
5732,0,0,0
5733,0,0,0
5734,0,0,0
5735,0,0,0
5736,0,0,0
5737,0,0,0
5738,0,0,0
5739,0,0,0
5740,0,0,0
5741,0.003,0.003,0.003
5742,0.019,0.019,0.019
5743,0.05,0.05,0.05
5744,0.097,0.097,0.097
5745,0.229,0.229,0.229
5746,0.305,0.305,0.305
5747,0.398,0.398,0.398
5748,0.624,0.624,0.624
5749,0.778,0.778,0.778
5750,0.755,0.755,0.755
5751,0.416,0.416,0.416
5752,0.158,0.158,0.158
5753,0.073,0.073,0.073
5754,0.032,0.032,0.032
5755,0,0,0
5756,0,0,0
5757,0,0,0
5758,0,0,0
5759,0,0,0
5760,0,0,0
5761,0,0,0
5762,0,0,0
5763,0,0,0
5764,0,0,0
5765,0.007,0.007,0.007
5766,0.096,0.096,0.096
5767,0.213,0.213,0.213
5768,0.433,0.433,0.433
5769,0.43,0.43,0.43
5770,0.393,0.393,0.393
5771,0.492,0.492,0.492
5772,0.287,0.287,0.287
5773,0.258,0.258,0.258
5774,0.683,0.683,0.683
5775,0.311,0.311,0.311
5776,0.136,0.136,0.136
5777,0.112,0.112,0.112
5778,0.028,0.028,0.028
5779,0,0,0
5780,0,0,0
5781,0,0,0
5782,0,0,0
5783,0,0,0
5784,0,0,0
5785,0,0,0
5786,0,0,0
5787,0,0,0
5788,0,0,0
5789,0.001,0.001,0.001
5790,0.042,0.042,0.042
5791,0.136,0.136,0.136
5792,0.238,0.238,0.238
5793,0.391,0.391,0.391
5794,0.464,0.464,0.464
5795,0.433,0.433,0.433
5796,0.399,0.399,0.399
5797,0.592,0.592,0.592
5798,0.652,0.652,0.652
5799,0.349,0.349,0.349
5800,0.246,0.246,0.246
5801,0.058,0.058,0.058
5802,0.017,0.017,0.017
5803,0,0,0
5804,0,0,0
5805,0,0,0
5806,0,0,0
5807,0,0,0
5808,0,0,0
5809,0,0,0
5810,0,0,0
5811,0,0,0
5812,0,0,0
5813,0.005,0.005,0.005
5814,0.09,0.09,0.09
5815,0.288,0.288,0.288
5816,0.486,0.486,0.486
5817,0.6,0.6,0.6
5818,0.472,0.472,0.472
5819,0.333,0.333,0.333
5820,0.4,0.4,0.4
5821,0.735,0.735,0.735
5822,0.666,0.666,0.666
5823,0.414,0.414,0.414
5824,0.317,0.317,0.317
5825,0.173,0.173,0.173
5826,0.041,0.041,0.041
5827,0,0,0
5828,0,0,0
5829,0,0,0
5830,0,0,0
5831,0,0,0
5832,0,0,0
5833,0,0,0
5834,0,0,0
5835,0,0,0
5836,0,0,0
5837,0.001,0.001,0.001
5838,0.07,0.07,0.07
5839,0.116,0.116,0.116
5840,0.154,0.154,0.154
5841,0.213,0.213,0.213
5842,0.167,0.167,0.167
5843,0.16,0.16,0.16
5844,0.19,0.19,0.19
5845,0.192,0.192,0.192
5846,0.129,0.129,0.129
5847,0.144,0.144,0.144
5848,0.088,0.088,0.088
5849,0.077,0.077,0.077
5850,0.022,0.022,0.022
5851,0,0,0
5852,0,0,0
5853,0,0,0
5854,0,0,0
5855,0,0,0
5856,0,0,0
5857,0,0,0
5858,0,0,0
5859,0,0,0
5860,0,0,0
5861,0.001,0.001,0.001
5862,0.059,0.059,0.059
5863,0.21,0.21,0.21
5864,0.408,0.408,0.408
5865,0.738,0.738,0.738
5866,0.915,0.915,0.915
5867,1.005,1.005,1.005
5868,1.011,1.011,1.011
5869,0.721,0.721,0.721
5870,0.34,0.34,0.34
5871,0.342,0.342,0.342
5872,0.26,0.26,0.26
5873,0.129,0.129,0.129
5874,0.019,0.019,0.019
5875,0,0,0
5876,0,0,0
5877,0,0,0
5878,0,0,0
5879,0,0,0
5880,0,0,0
5881,0,0,0
5882,0,0,0
5883,0,0,0
5884,0,0,0
5885,0.001,0.001,0.001
5886,0.043,0.043,0.043
5887,0.132,0.132,0.132
5888,0.295,0.295,0.295
5889,0.37,0.37,0.37
5890,0.239,0.239,0.239
5891,0.421,0.421,0.421
5892,0.3,0.3,0.3
5893,0.429,0.429,0.429
5894,0.348,0.348,0.348
5895,0.382,0.382,0.382
5896,0.366,0.366,0.366
5897,0.169,0.169,0.169
5898,0.023,0.023,0.023
5899,0,0,0
5900,0,0,0
5901,0,0,0
5902,0,0,0
5903,0,0,0
5904,0,0,0
5905,0,0,0
5906,0,0,0
5907,0,0,0
5908,0,0,0
5909,0.001,0.001,0.001
5910,0.039,0.039,0.039
5911,0.111,0.111,0.111
5912,0.231,0.231,0.231
5913,0.352,0.352,0.352
5914,0.244,0.244,0.244
5915,0.189,0.189,0.189
5916,0.164,0.164,0.164
5917,0.197,0.197,0.197
5918,0.186,0.186,0.186
5919,0.237,0.237,0.237
5920,0.157,0.157,0.157
5921,0.085,0.085,0.085
5922,0.014,0.014,0.014
5923,0,0,0
5924,0,0,0
5925,0,0,0
5926,0,0,0
5927,0,0,0
5928,0,0,0
5929,0,0,0
5930,0,0,0
5931,0,0,0
5932,0,0,0
5933,0.001,0.001,0.001
5934,0.048,0.048,0.048
5935,0.137,0.137,0.137
5936,0.187,0.187,0.187
5937,0.239,0.239,0.239
5938,0.326,0.326,0.326
5939,0.437,0.437,0.437
5940,0.644,0.644,0.644
5941,0.64,0.64,0.64
5942,0.431,0.431,0.431
5943,0.291,0.291,0.291
5944,0.174,0.174,0.174
5945,0.103,0.103,0.103
5946,0.019,0.019,0.019
5947,0,0,0
5948,0,0,0
5949,0,0,0
5950,0,0,0
5951,0,0,0
5952,0,0,0
5953,0,0,0
5954,0,0,0
5955,0,0,0
5956,0,0,0
5957,0.001,0.001,0.001
5958,0.069,0.069,0.069
5959,0.155,0.155,0.155
5960,0.161,0.161,0.161
5961,0.157,0.157,0.157
5962,0.17,0.17,0.17
5963,0.193,0.193,0.193
5964,0.166,0.166,0.166
5965,0.307,0.307,0.307
5966,0.274,0.274,0.274
5967,0.255,0.255,0.255
5968,0.184,0.184,0.184
5969,0.091,0.091,0.091
5970,0.012,0.012,0.012
5971,0,0,0
5972,0,0,0
5973,0,0,0
5974,0,0,0
5975,0,0,0
5976,0,0,0
5977,0,0,0
5978,0,0,0
5979,0,0,0
5980,0,0,0
5981,0.001,0.001,0.001
5982,0.039,0.039,0.039
5983,0.12,0.12,0.12
5984,0.213,0.213,0.213
5985,0.437,0.437,0.437
5986,0.548,0.548,0.548
5987,0.818,0.818,0.818
5988,0.749,0.749,0.749
5989,0.746,0.746,0.746
5990,0.744,0.744,0.744
5991,0.589,0.589,0.589
5992,0.351,0.351,0.351
5993,0.147,0.147,0.147
5994,0.017,0.017,0.017
5995,0,0,0
5996,0,0,0
5997,0,0,0
5998,0,0,0
5999,0,0,0
6000,0,0,0
6001,0,0,0
6002,0,0,0
6003,0,0,0
6004,0,0,0
6005,0,0,0
6006,0.07,0.07,0.07
6007,0.282,0.282,0.282
6008,0.505,0.505,0.505
6009,0.696,0.696,0.696
6010,0.809,0.809,0.809
6011,0.882,0.882,0.882
6012,0.949,0.949,0.949
6013,0.945,0.945,0.945
6014,0.77,0.77,0.77
6015,0.593,0.593,0.593
6016,0.35,0.35,0.35
6017,0.143,0.143,0.143
6018,0.016,0.016,0.016
6019,0,0,0
6020,0,0,0
6021,0,0,0
6022,0,0,0
6023,0,0,0
6024,0,0,0
6025,0,0,0
6026,0,0,0
6027,0,0,0
6028,0,0,0
6029,0,0,0
6030,0.037,0.037,0.037
6031,0.121,0.121,0.121
6032,0.314,0.314,0.314
6033,0.608,0.608,0.608
6034,0.598,0.598,0.598
6035,0.662,0.662,0.662
6036,0.831,0.831,0.831
6037,0.825,0.825,0.825
6038,0.644,0.644,0.644
6039,0.477,0.477,0.477
6040,0.314,0.314,0.314
6041,0.139,0.139,0.139
6042,0.014,0.014,0.014
6043,0,0,0
6044,0,0,0
6045,0,0,0
6046,0,0,0
6047,0,0,0
6048,0,0,0
6049,0,0,0
6050,0,0,0
6051,0,0,0
6052,0,0,0
6053,0,0,0
6054,0.048,0.048,0.048
6055,0.14,0.14,0.14
6056,0.252,0.252,0.252
6057,0.326,0.326,0.326
6058,0.569,0.569,0.569
6059,0.318,0.318,0.318
6060,0.315,0.315,0.315
6061,0.573,0.573,0.573
6062,0.558,0.558,0.558
6063,0.432,0.432,0.432
6064,0.277,0.277,0.277
6065,0.123,0.123,0.123
6066,0.012,0.012,0.012
6067,0,0,0
6068,0,0,0
6069,0,0,0
6070,0,0,0
6071,0,0,0
6072,0,0,0
6073,0,0,0
6074,0,0,0
6075,0,0,0
6076,0,0,0
6077,0,0,0
6078,0.031,0.031,0.031
6079,0.098,0.098,0.098
6080,0.124,0.124,0.124
6081,0.109,0.109,0.109
6082,0.113,0.113,0.113
6083,0.146,0.146,0.146
6084,0.171,0.171,0.171
6085,0.256,0.256,0.256
6086,0.306,0.306,0.306
6087,0.31,0.31,0.31
6088,0.161,0.161,0.161
6089,0.069,0.069,0.069
6090,0.008,0.008,0.008
6091,0,0,0
6092,0,0,0
6093,0,0,0
6094,0,0,0
6095,0,0,0
6096,0,0,0
6097,0,0,0
6098,0,0,0
6099,0,0,0
6100,0,0,0
6101,0,0,0
6102,0.037,0.037,0.037
6103,0.154,0.154,0.154
6104,0.443,0.443,0.443
6105,0.637,0.637,0.637
6106,0.669,0.669,0.669
6107,0.624,0.624,0.624
6108,0.661,0.661,0.661
6109,0.56,0.56,0.56
6110,0.397,0.397,0.397
6111,0.231,0.231,0.231
6112,0.153,0.153,0.153
6113,0.082,0.082,0.082
6114,0.011,0.011,0.011
6115,0,0,0
6116,0,0,0
6117,0,0,0
6118,0,0,0
6119,0,0,0
6120,0,0,0
6121,0,0,0
6122,0,0,0
6123,0,0,0
6124,0,0,0
6125,0,0,0
6126,0.016,0.016,0.016
6127,0.08,0.08,0.08
6128,0.16,0.16,0.16
6129,0.279,0.279,0.279
6130,0.297,0.297,0.297
6131,0.386,0.386,0.386
6132,0.377,0.377,0.377
6133,0.306,0.306,0.306
6134,0.423,0.423,0.423
6135,0.315,0.315,0.315
6136,0.256,0.256,0.256
6137,0.1,0.1,0.1
6138,0.008,0.008,0.008
6139,0,0,0
6140,0,0,0
6141,0,0,0
6142,0,0,0
6143,0,0,0
6144,0,0,0
6145,0,0,0
6146,0,0,0
6147,0,0,0
6148,0,0,0
6149,0,0,0
6150,0.059,0.059,0.059
6151,0.251,0.251,0.251
6152,0.425,0.425,0.425
6153,0.277,0.277,0.277
6154,0.221,0.221,0.221
6155,0.259,0.259,0.259
6156,0.237,0.237,0.237
6157,0.156,0.156,0.156
6158,0.114,0.114,0.114
6159,0.19,0.19,0.19
6160,0.235,0.235,0.235
6161,0.081,0.081,0.081
6162,0.009,0.009,0.009
6163,0,0,0
6164,0,0,0
6165,0,0,0
6166,0,0,0
6167,0,0,0
6168,0,0,0
6169,0,0,0
6170,0,0,0
6171,0,0,0
6172,0,0,0
6173,0,0,0
6174,0.011,0.011,0.011
6175,0.047,0.047,0.047
6176,0.135,0.135,0.135
6177,0.153,0.153,0.153
6178,0.287,0.287,0.287
6179,0.311,0.311,0.311
6180,0.36,0.36,0.36
6181,0.544,0.544,0.544
6182,0.245,0.245,0.245
6183,0.325,0.325,0.325
6184,0.162,0.162,0.162
6185,0.025,0.025,0.025
6186,0.001,0.001,0.001
6187,0,0,0
6188,0,0,0
6189,0,0,0
6190,0,0,0
6191,0,0,0
6192,0,0,0
6193,0,0,0
6194,0,0,0
6195,0,0,0
6196,0,0,0
6197,0,0,0
6198,0.052,0.052,0.052
6199,0.148,0.148,0.148
6200,0.124,0.124,0.124
6201,0.31,0.31,0.31
6202,0.67,0.67,0.67
6203,0.84,0.84,0.84
6204,0.871,0.871,0.871
6205,0.812,0.812,0.812
6206,0.515,0.515,0.515
6207,0.361,0.361,0.361
6208,0.243,0.243,0.243
6209,0.094,0.094,0.094
6210,0.007,0.007,0.007
6211,0,0,0
6212,0,0,0
6213,0,0,0
6214,0,0,0
6215,0,0,0
6216,0,0,0
6217,0,0,0
6218,0,0,0
6219,0,0,0
6220,0,0,0
6221,0,0,0
6222,0.024,0.024,0.024
6223,0.082,0.082,0.082
6224,0.137,0.137,0.137
6225,0.142,0.142,0.142
6226,0.176,0.176,0.176
6227,0.186,0.186,0.186
6228,0.126,0.126,0.126
6229,0.151,0.151,0.151
6230,0.168,0.168,0.168
6231,0.284,0.284,0.284
6232,0.19,0.19,0.19
6233,0.071,0.071,0.071
6234,0.006,0.006,0.006
6235,0,0,0
6236,0,0,0
6237,0,0,0
6238,0,0,0
6239,0,0,0
6240,0,0,0
6241,0,0,0
6242,0,0,0
6243,0,0,0
6244,0,0,0
6245,0,0,0
6246,0.006,0.006,0.006
6247,0.06,0.06,0.06
6248,0.155,0.155,0.155
6249,0.277,0.277,0.277
6250,0.609,0.609,0.609
6251,0.722,0.722,0.722
6252,0.779,0.779,0.779
6253,0.661,0.661,0.661
6254,0.509,0.509,0.509
6255,0.409,0.409,0.409
6256,0.232,0.232,0.232
6257,0.066,0.066,0.066
6258,0.005,0.005,0.005
6259,0,0,0
6260,0,0,0
6261,0,0,0
6262,0,0,0
6263,0,0,0
6264,0,0,0
6265,0,0,0
6266,0,0,0
6267,0,0,0
6268,0,0,0
6269,0,0,0
6270,0.004,0.004,0.004
6271,0.056,0.056,0.056
6272,0.125,0.125,0.125
6273,0.126,0.126,0.126
6274,0.217,0.217,0.217
6275,0.381,0.381,0.381
6276,0.636,0.636,0.636
6277,0.611,0.611,0.611
6278,0.421,0.421,0.421
6279,0.214,0.214,0.214
6280,0.281,0.281,0.281
6281,0.101,0.101,0.101
6282,0.005,0.005,0.005
6283,0,0,0
6284,0,0,0
6285,0,0,0
6286,0,0,0
6287,0,0,0
6288,0,0,0
6289,0,0,0
6290,0,0,0
6291,0,0,0
6292,0,0,0
6293,0,0,0
6294,0.042,0.042,0.042
6295,0.113,0.113,0.113
6296,0.07,0.07,0.07
6297,0.058,0.058,0.058
6298,0.081,0.081,0.081
6299,0.057,0.057,0.057
6300,0.053,0.053,0.053
6301,0.064,0.064,0.064
6302,0.056,0.056,0.056
6303,0.052,0.052,0.052
6304,0.041,0.041,0.041
6305,0.03,0.03,0.03
6306,0.004,0.004,0.004
6307,0,0,0
6308,0,0,0
6309,0,0,0
6310,0,0,0
6311,0,0,0
6312,0,0,0
6313,0,0,0
6314,0,0,0
6315,0,0,0
6316,0,0,0
6317,0,0,0
6318,0.044,0.044,0.044
6319,0.181,0.181,0.181
6320,0.207,0.207,0.207
6321,0.487,0.487,0.487
6322,0.388,0.388,0.388
6323,0.423,0.423,0.423
6324,0.348,0.348,0.348
6325,0.345,0.345,0.345
6326,0.216,0.216,0.216
6327,0.242,0.242,0.242
6328,0.176,0.176,0.176
6329,0.054,0.054,0.054
6330,0.002,0.002,0.002
6331,0,0,0
6332,0,0,0
6333,0,0,0
6334,0,0,0
6335,0,0,0
6336,0,0,0
6337,0,0,0
6338,0,0,0
6339,0,0,0
6340,0,0,0
6341,0,0,0
6342,0.036,0.036,0.036
6343,0.097,0.097,0.097
6344,0.322,0.322,0.322
6345,0.37,0.37,0.37
6346,0.694,0.694,0.694
6347,0.84,0.84,0.84
6348,0.87,0.87,0.87
6349,0.694,0.694,0.694
6350,0.605,0.605,0.605
6351,0.486,0.486,0.486
6352,0.261,0.261,0.261
6353,0.067,0.067,0.067
6354,0,0,0
6355,0,0,0
6356,0,0,0
6357,0,0,0
6358,0,0,0
6359,0,0,0
6360,0,0,0
6361,0,0,0
6362,0,0,0
6363,0,0,0
6364,0,0,0
6365,0,0,0
6366,0.015,0.015,0.015
6367,0.095,0.095,0.095
6368,0.27,0.27,0.27
6369,0.515,0.515,0.515
6370,0.721,0.721,0.721
6371,0.704,0.704,0.704
6372,0.798,0.798,0.798
6373,0.621,0.621,0.621
6374,0.365,0.365,0.365
6375,0.236,0.236,0.236
6376,0.146,0.146,0.146
6377,0.034,0.034,0.034
6378,0,0,0
6379,0,0,0
6380,0,0,0
6381,0,0,0
6382,0,0,0
6383,0,0,0
6384,0,0,0
6385,0,0,0
6386,0,0,0
6387,0,0,0
6388,0,0,0
6389,0,0,0
6390,0.019,0.019,0.019
6391,0.038,0.038,0.038
6392,0.123,0.123,0.123
6393,0.355,0.355,0.355
6394,0.576,0.576,0.576
6395,0.423,0.423,0.423
6396,0.551,0.551,0.551
6397,0.455,0.455,0.455
6398,0.37,0.37,0.37
6399,0.272,0.272,0.272
6400,0.242,0.242,0.242
6401,0.069,0.069,0.069
6402,0,0,0
6403,0,0,0
6404,0,0,0
6405,0,0,0
6406,0,0,0
6407,0,0,0
6408,0,0,0
6409,0,0,0
6410,0,0,0
6411,0,0,0
6412,0,0,0
6413,0,0,0
6414,0.027,0.027,0.027
6415,0.163,0.163,0.163
6416,0.305,0.305,0.305
6417,0.232,0.232,0.232
6418,0.19,0.19,0.19
6419,0.352,0.352,0.352
6420,0.392,0.392,0.392
6421,0.66,0.66,0.66
6422,0.49,0.49,0.49
6423,0.191,0.191,0.191
6424,0.108,0.108,0.108
6425,0.042,0.042,0.042
6426,0,0,0
6427,0,0,0
6428,0,0,0
6429,0,0,0
6430,0,0,0
6431,0,0,0
6432,0,0,0
6433,0,0,0
6434,0,0,0
6435,0,0,0
6436,0,0,0
6437,0,0,0
6438,0.023,0.023,0.023
6439,0.179,0.179,0.179
6440,0.157,0.157,0.157
6441,0.117,0.117,0.117
6442,0.183,0.183,0.183
6443,0.435,0.435,0.435
6444,0.494,0.494,0.494
6445,0.497,0.497,0.497
6446,0.243,0.243,0.243
6447,0.265,0.265,0.265
6448,0.113,0.113,0.113
6449,0.042,0.042,0.042
6450,0,0,0
6451,0,0,0
6452,0,0,0
6453,0,0,0
6454,0,0,0
6455,0,0,0
6456,0,0,0
6457,0,0,0
6458,0,0,0
6459,0,0,0
6460,0,0,0
6461,0,0,0
6462,0.01,0.01,0.01
6463,0.071,0.071,0.071
6464,0.124,0.124,0.124
6465,0.174,0.174,0.174
6466,0.37,0.37,0.37
6467,0.51,0.51,0.51
6468,0.674,0.674,0.674
6469,0.593,0.593,0.593
6470,0.358,0.358,0.358
6471,0.273,0.273,0.273
6472,0.157,0.157,0.157
6473,0.026,0.026,0.026
6474,0,0,0
6475,0,0,0
6476,0,0,0
6477,0,0,0
6478,0,0,0
6479,0,0,0
6480,0,0,0
6481,0,0,0
6482,0,0,0
6483,0,0,0
6484,0,0,0
6485,0,0,0
6486,0.011,0.011,0.011
6487,0.098,0.098,0.098
6488,0.211,0.211,0.211
6489,0.3,0.3,0.3
6490,0.505,0.505,0.505
6491,0.454,0.454,0.454
6492,0.386,0.386,0.386
6493,0.453,0.453,0.453
6494,0.443,0.443,0.443
6495,0.229,0.229,0.229
6496,0.117,0.117,0.117
6497,0.033,0.033,0.033
6498,0,0,0
6499,0,0,0
6500,0,0,0
6501,0,0,0
6502,0,0,0
6503,0,0,0
6504,0,0,0
6505,0,0,0
6506,0,0,0
6507,0,0,0
6508,0,0,0
6509,0,0,0
6510,0.009,0.009,0.009
6511,0.082,0.082,0.082
6512,0.259,0.259,0.259
6513,0.184,0.184,0.184
6514,0.223,0.223,0.223
6515,0.159,0.159,0.159
6516,0.072,0.072,0.072
6517,0.059,0.059,0.059
6518,0.127,0.127,0.127
6519,0.145,0.145,0.145
6520,0.065,0.065,0.065
6521,0.036,0.036,0.036
6522,0,0,0
6523,0,0,0
6524,0,0,0
6525,0,0,0
6526,0,0,0
6527,0,0,0
6528,0,0,0
6529,0,0,0
6530,0,0,0
6531,0,0,0
6532,0,0,0
6533,0,0,0
6534,0.018,0.018,0.018
6535,0.196,0.196,0.196
6536,0.436,0.436,0.436
6537,0.447,0.447,0.447
6538,0.226,0.226,0.226
6539,0.605,0.605,0.605
6540,0.614,0.614,0.614
6541,0.752,0.752,0.752
6542,0.521,0.521,0.521
6543,0.416,0.416,0.416
6544,0.149,0.149,0.149
6545,0.023,0.023,0.023
6546,0,0,0
6547,0,0,0
6548,0,0,0
6549,0,0,0
6550,0,0,0
6551,0,0,0
6552,0,0,0
6553,0,0,0
6554,0,0,0
6555,0,0,0
6556,0,0,0
6557,0,0,0
6558,0.007,0.007,0.007
6559,0.087,0.087,0.087
6560,0.277,0.277,0.277
6561,0.466,0.466,0.466
6562,0.627,0.627,0.627
6563,0.537,0.537,0.537
6564,0.51,0.51,0.51
6565,0.398,0.398,0.398
6566,0.159,0.159,0.159
6567,0.148,0.148,0.148
6568,0.137,0.137,0.137
6569,0.025,0.025,0.025
6570,0,0,0
6571,0,0,0
6572,0,0,0
6573,0,0,0
6574,0,0,0
6575,0,0,0
6576,0,0,0
6577,0,0,0
6578,0,0,0
6579,0,0,0
6580,0,0,0
6581,0,0,0
6582,0.019,0.019,0.019
6583,0.103,0.103,0.103
6584,0.161,0.161,0.161
6585,0.122,0.122,0.122
6586,0.154,0.154,0.154
6587,0.263,0.263,0.263
6588,0,0,0
6589,0,0,0
6590,0.298,0.298,0.298
6591,0.2,0.2,0.2
6592,0.071,0.071,0.071
6593,0.016,0.016,0.016
6594,0,0,0
6595,0,0,0
6596,0,0,0
6597,0,0,0
6598,0,0,0
6599,0,0,0
6600,0,0,0
6601,0,0,0
6602,0,0,0
6603,0,0,0
6604,0,0,0
6605,0,0,0
6606,0.017,0.017,0.017
6607,0.199,0.199,0.199
6608,0.417,0.417,0.417
6609,0.557,0.557,0.557
6610,0.74,0.74,0.74
6611,0.724,0.724,0.724
6612,0.807,0.807,0.807
6613,0.575,0.575,0.575
6614,0.514,0.514,0.514
6615,0.42,0.42,0.42
6616,0.212,0.212,0.212
6617,0.025,0.025,0.025
6618,0,0,0
6619,0,0,0
6620,0,0,0
6621,0,0,0
6622,0,0,0
6623,0,0,0
6624,0,0,0
6625,0,0,0
6626,0,0,0
6627,0,0,0
6628,0,0,0
6629,0,0,0
6630,0.005,0.005,0.005
6631,0.058,0.058,0.058
6632,0.167,0.167,0.167
6633,0.179,0.179,0.179
6634,0.073,0.073,0.073
6635,0.049,0.049,0.049
6636,0.072,0.072,0.072
6637,0.049,0.049,0.049
6638,0.045,0.045,0.045
6639,0.114,0.114,0.114
6640,0.224,0.224,0.224
6641,0.027,0.027,0.027
6642,0,0,0
6643,0,0,0
6644,0,0,0
6645,0,0,0
6646,0,0,0
6647,0,0,0
6648,0,0,0
6649,0,0,0
6650,0,0,0
6651,0,0,0
6652,0,0,0
6653,0,0,0
6654,0.018,0.018,0.018
6655,0.204,0.204,0.204
6656,0.449,0.449,0.449
6657,0.676,0.676,0.676
6658,0.829,0.829,0.829
6659,0.908,0.908,0.908
6660,0.915,0.915,0.915
6661,0.787,0.787,0.787
6662,0.57,0.57,0.57
6663,0.243,0.243,0.243
6664,0.179,0.179,0.179
6665,0.013,0.013,0.013
6666,0,0,0
6667,0,0,0
6668,0,0,0
6669,0,0,0
6670,0,0,0
6671,0,0,0
6672,0,0,0
6673,0,0,0
6674,0,0,0
6675,0,0,0
6676,0,0,0
6677,0,0,0
6678,0.001,0.001,0.001
6679,0.014,0.014,0.014
6680,0.034,0.034,0.034
6681,0.082,0.082,0.082
6682,0.096,0.096,0.096
6683,0.069,0.069,0.069
6684,0.081,0.081,0.081
6685,0.105,0.105,0.105
6686,0.068,0.068,0.068
6687,0.064,0.064,0.064
6688,0.039,0.039,0.039
6689,0.005,0.005,0.005
6690,0,0,0
6691,0,0,0
6692,0,0,0
6693,0,0,0
6694,0,0,0
6695,0,0,0
6696,0,0,0
6697,0,0,0
6698,0,0,0
6699,0,0,0
6700,0,0,0
6701,0,0,0
6702,0.01,0.01,0.01
6703,0.114,0.114,0.114
6704,0.29,0.29,0.29
6705,0.557,0.557,0.557
6706,0.647,0.647,0.647
6707,0.302,0.302,0.302
6708,0.347,0.347,0.347
6709,0.453,0.453,0.453
6710,0.457,0.457,0.457
6711,0.355,0.355,0.355
6712,0.194,0.194,0.194
6713,0.021,0.021,0.021
6714,0,0,0
6715,0,0,0
6716,0,0,0
6717,0,0,0
6718,0,0,0
6719,0,0,0
6720,0,0,0
6721,0,0,0
6722,0,0,0
6723,0,0,0
6724,0,0,0
6725,0,0,0
6726,0.002,0.002,0.002
6727,0.063,0.063,0.063
6728,0.154,0.154,0.154
6729,0.147,0.147,0.147
6730,0.247,0.247,0.247
6731,0.297,0.297,0.297
6732,0.305,0.305,0.305
6733,0.41,0.41,0.41
6734,0.495,0.495,0.495
6735,0.356,0.356,0.356
6736,0.13,0.13,0.13
6737,0.001,0.001,0.001
6738,0,0,0
6739,0,0,0
6740,0,0,0
6741,0,0,0
6742,0,0,0
6743,0,0,0
6744,0,0,0
6745,0,0,0
6746,0,0,0
6747,0,0,0
6748,0,0,0
6749,0,0,0
6750,0.012,0.012,0.012
6751,0.157,0.157,0.157
6752,0.399,0.399,0.399
6753,0.602,0.602,0.602
6754,0.636,0.636,0.636
6755,0.752,0.752,0.752
6756,0.445,0.445,0.445
6757,0.699,0.699,0.699
6758,0.279,0.279,0.279
6759,0.315,0.315,0.315
6760,0.156,0.156,0.156
6761,0.008,0.008,0.008
6762,0,0,0
6763,0,0,0
6764,0,0,0
6765,0,0,0
6766,0,0,0
6767,0,0,0
6768,0,0,0
6769,0,0,0
6770,0,0,0
6771,0,0,0
6772,0,0,0
6773,0,0,0
6774,0.01,0.01,0.01
6775,0.164,0.164,0.164
6776,0.404,0.404,0.404
6777,0.614,0.614,0.614
6778,0.75,0.75,0.75
6779,0.66,0.66,0.66
6780,0.551,0.551,0.551
6781,0.549,0.549,0.549
6782,0.247,0.247,0.247
6783,0.306,0.306,0.306
6784,0.184,0.184,0.184
6785,0.018,0.018,0.018
6786,0,0,0
6787,0,0,0
6788,0,0,0
6789,0,0,0
6790,0,0,0
6791,0,0,0
6792,0,0,0
6793,0,0,0
6794,0,0,0
6795,0,0,0
6796,0,0,0
6797,0,0,0
6798,0.007,0.007,0.007
6799,0.057,0.057,0.057
6800,0.093,0.093,0.093
6801,0.102,0.102,0.102
6802,0.136,0.136,0.136
6803,0.274,0.274,0.274
6804,0.248,0.248,0.248
6805,0.29,0.29,0.29
6806,0.525,0.525,0.525
6807,0.35,0.35,0.35
6808,0.161,0.161,0.161
6809,0.015,0.015,0.015
6810,0,0,0
6811,0,0,0
6812,0,0,0
6813,0,0,0
6814,0,0,0
6815,0,0,0
6816,0,0,0
6817,0,0,0
6818,0,0,0
6819,0,0,0
6820,0,0,0
6821,0,0,0
6822,0.004,0.004,0.004
6823,0.066,0.066,0.066
6824,0.182,0.182,0.182
6825,0.373,0.373,0.373
6826,0.352,0.352,0.352
6827,0.396,0.396,0.396
6828,0.522,0.522,0.522
6829,0.346,0.346,0.346
6830,0.242,0.242,0.242
6831,0.196,0.196,0.196
6832,0.068,0.068,0.068
6833,0.004,0.004,0.004
6834,0,0,0
6835,0,0,0
6836,0,0,0
6837,0,0,0
6838,0,0,0
6839,0,0,0
6840,0,0,0
6841,0,0,0
6842,0,0,0
6843,0,0,0
6844,0,0,0
6845,0,0,0
6846,0.001,0.001,0.001
6847,0.014,0.014,0.014
6848,0.022,0.022,0.022
6849,0.052,0.052,0.052
6850,0.083,0.083,0.083
6851,0.074,0.074,0.074
6852,0.073,0.073,0.073
6853,0.059,0.059,0.059
6854,0.071,0.071,0.071
6855,0.173,0.173,0.173
